"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Amphipoea oculea","Gramineae","","Palaearctic"
"Noctuidae","Amphipoea oculea","Gramineae","","Sweden"
"Noctuidae","Amphipoea oculea","Gramineae","Calamagrostis","Finland"
"Noctuidae","Amphipoea oculea","Gramineae","Dactylis","Finland"
"Noctuidae","Amphipoea oculea","Gramineae","Deschampsia cespitosa","British Isles"
"Noctuidae","Amphipoea oculea","Compositae","Petasites hybridus","British Isles"
"Noctuidae","Amphipoea oculea","Gramineae","Zea mays","Holarctic"
"Noctuidae","Amphipoea ussuriensis","Gramineae","Zea mays","Japan"
"Noctuidae","Amphipoea velata","Gramineae","","Nearctic"
"Noctuidae","Amphipoea velata","Ranunculaceae","Anemone canadensis","Nearctic"
"Noctuidae","Amphipoea velata","Cyperaceae","Carex","Nearctic"
"Noctuidae","Amphipoea velata","Gramineae","Zea mays","USA"
"Noctuidae","Amphipyra berbera","Polyphagous","","Europe"
"Noctuidae","Amphipyra berbera","Aceraceae","Acer pseudoplatanus","Europe"
"Noctuidae","Amphipyra berbera","Corylaceae","Carpinus","British Isles"
"Noctuidae","Amphipyra berbera","Salicaceae","Populus tremula","Finland"
"Noctuidae","Amphipyra berbera","Fagaceae","Quercus","British Isles"
"Noctuidae","Amphipyra berbera","Fagaceae","Quercus robur","Finland"
"Noctuidae","Amphipyra berbera","Ericaceae","Rhododendron ponticum","Europe"
"Noctuidae","Amphipyra berbera","Salicaceae","Salix caprea","Finland"
"Noctuidae","Amphipyra berbera","Rosaceae","Sorbus aucuparia","Finland"
"Noctuidae","Amphipyra berbera","Oleaceae","Syringa vulgaris","British Isles"
"Noctuidae","Amphipyra berbera","Oleaceae","Syringa vulgaris","Europe"
"Noctuidae","Amphipyra glabella","Oleaceae","Fraxinus","USA"
"Noctuidae","Amphipyra glabella","Salicaceae","Populus","Nearctic"
"Noctuidae","Amphipyra glabella","Salicaceae","Populus balsamifera","Canada"
"Noctuidae","Amphipyra glabella","Salicaceae","Populus balsamifera","Nearctic"
"Noctuidae","Amphipyra glabella","Pinaceae","Pseudotsuga menziesii","Canada"
"Noctuidae","Amphipyra glabella","Pinaceae","Pseudotsuga menziesii","Nearctic"
"Noctuidae","Amphipyra livida","Polyphagous","","Austria"
