"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Geometridae","Agathia hilarata","Apocynaceae","Nerium indicum","Pakistan"
"Geometridae","Agathia hilarata","Apocynaceae","Trachelospermum carissa","India"
"Geometridae","Agathia hilarata","Apocynaceae","Trachelospermum jasminoides","India"
"Geometridae","Agathia laetata","Apocynaceae","Ichnocarpus","India"
"Geometridae","Agathia laetata","Apocynaceae","Ichnocarpus","Oriental"
"Geometridae","Agathia laetata","Asclepiadaceae","Marsdenia","Oriental"
"Geometridae","Agathia laetata","Apocynaceae","Nerium","Oriental"
"Geometridae","Agathia laetata","Apocynaceae","Nerium oleander","India"
"Geometridae","Agathia lycaenaria","Apocynaceae","Carissa","Oriental"
"Geometridae","Agathia lycaenaria","Apocynaceae","Carissa spinarum","India"
"Geometridae","Agathia lycaenaria","Asclepiadaceae","Cynanchum","Oriental"
"Geometridae","Agathia lycaenaria","Rubiaceae","Gardenia jasminoides","Thailand"
"Geometridae","Agathia lycaenaria","Apocynaceae","Holarrhena antidysenterica","India"
"Geometridae","Agathia lycaenaria","Apocynaceae","Holarrhena pubescens","India"
"Geometridae","Agathia lycaenaria","Apocynaceae","Ichnocarpus","Oriental"
"Geometridae","Agathia lycaenaria","Guttiferae","Mammea siamensis","Thailand"
"Geometridae","Agathia lycaenaria","Asclepiadaceae","Marsdenia","Oriental"
"Geometridae","Agathia lycaenaria","Asclepiadaceae","Metaplexis","Oriental"
"Geometridae","Agathia lycaenaria","Apocynaceae","Nerium","India"
"Geometridae","Agathia lycaenaria","Apocynaceae","Nerium","Oriental"
"Geometridae","Agathia lycaenaria","Apocynaceae","Nerium oleander","India"
"Geometridae","Agathia lycaenaria","Apocynaceae","Nerium oleander","India"
"Geometridae","Agathia lycaenaria","Apocynaceae","Nerium oleander","Thailand"
"Geometridae","Agathia lycaenaria","Apocynaceae","Tabernaemontana","Andaman & Nicobar Is"
"Geometridae","Agathia lycaenaria","Apocynaceae","Tabernaemontana","Oriental"
"Geometridae","Agathia lycaenaria","Apocynaceae","Tabernaemontana divaricata","India"
"Geometridae","Agathia lycaenaria","Apocynaceae","Tabernaemontana heyneana","India"
"Geometridae","Agathia lycaenaria","Apocynaceae","Tabernaemontana heyneana","India"
"Geometridae","Agathia lycaenaria","Apocynaceae","Trachelospermum","Oriental"
"Geometridae","Agriopis aurantiaria","Polyphagous","","British Isles"
