"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Lasiocampidae","Bombycopsis sp.","Pinaceae","Pinus radiata","East Africa"
"Lasiocampidae","Bombycopsis venosa","Cupressaceae","Cupressus benthamii","Malawi"
"Lasiocampidae","Bombycopsis venosa","Pinaceae","Pinus patula","Afrotropical"
"Lasiocampidae","Bombycopsis venosa","Pinaceae","Pinus patula","Malawi"
"Lasiocampidae","Borocera madagascariensis","Leguminosae (p)","Cajanus cajan","Madagascar"
"Lasiocampidae","Borocera madagascariensis","Myrtaceae","Eugenia","Madagascar"
"Lasiocampidae","Borocera madagascariensis","Euphorbiaceae","Manihot esculenta","Madagascar"
"Lasiocampidae","Borocera madagascariensis","Rosaceae","Prunus persica","Madagascar"
"Lasiocampidae","Borocera madagascariensis","Myrtaceae","Psidium guajava","Madagascar"
"Lasiocampidae","Borocera madagascariensis","Euphorbiaceae","Uapaca bojeri","Madagascar"
"Lasiocampidae","Catalebeda cuneilinea","Leguminosae (p)","Dalbergia obovata","Southern Africa"
"Lasiocampidae","Catalebeda jamesoni","Gramineae","","East Africa"
"Lasiocampidae","Catalebeda jamesoni","Gramineae","","Southern Africa"
"Lasiocampidae","Catalebeda jamesoni","Leguminosae (p)","Pterocarpus","East Africa"
"Lasiocampidae","Catalebeda jamesoni","Leguminosae (p)","Pterocarpus","Southern Africa"
"Lasiocampidae","Chilena similis","Leguminosae (m)","Acacia catechu","India"
"Lasiocampidae","Chilena similis","Leguminosae (m)","Acacia catechu","India"
"Lasiocampidae","Chilena similis","Leguminosae (m)","Acacia nilotica","India"
"Lasiocampidae","Chilena similis","Leguminosae (p)","Alhagi maurorum","India"
"Lasiocampidae","Chilena strigula","Leguminosae (m)","Acacia","India"
"Lasiocampidae","Chondrostega tingitana","Cruciferae","Brassica oleracea","Morocco"
"Lasiocampidae","Chondrostega tingitana","Compositae","Lactuca sativa","Morocco"
"Lasiocampidae","Chondrostega tingitana","Leguminosae (p)","Medicago sativa","Morocco"
"Lasiocampidae","Chrysopsyche imparilis","Combretaceae","Combretum","East Africa"
"Lasiocampidae","Chrysopsyche imparilis","Malvaceae","Gossypium","East Africa"
"Lasiocampidae","Chrysopsyche imparilis","Combretaceae","Terminalia","East Africa"
"Lasiocampidae","Chrysopsyche mirifica","Euphorbiaceae","Alchornea cordifolia","East Africa"
"Lasiocampidae","Chrysopsyche mirifica","Myrtaceae","Eucalyptus","East Africa"
"Lasiocampidae","Chrysopsyche mirifica","Euphorbiaceae","Neoboutonia","East Africa"
"Lasiocampidae","Chrysopsyche mirifica","Combretaceae","Quisqualis","East Africa"
