"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Geometridae","Epirrita pulchraria","Pinaceae","Pseudotsuga menziesii","Canada"
"Geometridae","Epirrita pulchraria","Pinaceae","Tsuga heterophylla","Canada"
"Geometridae","Epirrita pulchraria","Pinaceae","Tsuga mertensiana","Canada"
"Geometridae","Epirrita viridipurpurescens","Fagaceae","Quercus acutissima","Japan"
"Geometridae","Epirrita viridipurpurescens","Fagaceae","Quercus cerris","Japan"
"Geometridae","Epirrita viridipurpurescens","Fagaceae","Quercus mongolica","Japan"
"Geometridae","Epirrita viridipurpurescens","Fagaceae","Quercus serrata","Japan"
"Geometridae","Epirrita viridipurpurescens","Fagaceae","Quercus variabilis","Japan"
"Geometridae","Episothalma lucioloides","Combretaceae","Terminalia paniculata","India"
"Geometridae","Episothalma lucioloides","Combretaceae","Terminalia tomentosa","India"
"Geometridae","Episothalma robustaria","Leguminosae (m)","Acacia caesia","India"
"Geometridae","Episothalma robustaria","Leguminosae (m)","Acacia pennata","India"
"Geometridae","Episteira eupena","Podocarpaceae","Podocarpus macrophyllus","Japan"
"Geometridae","Episteira nigrilinearia","Podocarpaceae","Podocarpus macrophyllus","Japan"
"Geometridae","Episteira sp.","Podocarpaceae","Podocarpus","Japan"
"Geometridae","Erannis ankeraria","Pinaceae","Larix","China"
"Geometridae","Erannis defoliaria","Polyphagous","","British Isles"
"Geometridae","Erannis defoliaria","Pinaceae","Abies firma","Japan"
"Geometridae","Erannis defoliaria","Aceraceae","Acer","Finland"
"Geometridae","Erannis defoliaria","Rosaceae","Amelanchier","Finland"
"Geometridae","Erannis defoliaria","Betulaceae","Betula","British Isles"
"Geometridae","Erannis defoliaria","Betulaceae","Betula","Finland"
"Geometridae","Erannis defoliaria","Betulaceae","Betula","Palaearctic"
"Geometridae","Erannis defoliaria","Corylaceae","Corylus","Palaearctic"
"Geometridae","Erannis defoliaria","Corylaceae","Corylus avellana","Finland"
"Geometridae","Erannis defoliaria","Rosaceae","Cotoneaster","Finland"
"Geometridae","Erannis defoliaria","Rosaceae","Cotoneaster","Palaearctic"
"Geometridae","Erannis defoliaria","Rosaceae","Crataegus","Palaearctic"
"Geometridae","Erannis defoliaria","Rosaceae","Crataegus laevigata","Finland"
"Geometridae","Erannis defoliaria","Fagaceae","Fagus","British Isles"
