"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Papilionidae","Papilio nireus","Rutaceae","Toddalia","East Africa"
"Papilionidae","Papilio nireus","Rutaceae","Toddalia","East Africa"
"Papilionidae","Papilio nireus","Rutaceae","Toddalia asiatica","East Africa"
"Papilionidae","Papilio nireus","Rutaceae","Toddalia asiatica","Southern Africa"
"Papilionidae","Papilio nireus","Rutaceae","Vepris","Afrotropical"
"Papilionidae","Papilio nireus","Rutaceae","Vepris","East Africa"
"Papilionidae","Papilio nireus","Rutaceae","Vepris undulata","Southern Africa"
"Papilionidae","Papilio nireus","Rutaceae","Zanthoxylum","Afrotropical"
"Papilionidae","Papilio nireus","Rutaceae","Zanthoxylum","East Africa"
"Papilionidae","Papilio nireus","Rutaceae","Zanthoxylum","East Africa"
"Papilionidae","Papilio nobilis","Canellaceae","Warburgia","Afrotropical"
"Papilionidae","Papilio nobilis","Canellaceae","Warburgia salutaris","East Africa"
"Papilionidae","Papilio ophidicephalus","Rutaceae","","East Africa"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Calodendrum","Afrotropical"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Citrus","Afrotropical"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Citrus","East Africa"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Clausena","Afrotropical"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Clausena","East Africa"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Clausena anisata","East Africa"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Clausena anisata","Southern Africa"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Teclea","Afrotropical"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Teclea","East Africa"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Toddalia","Afrotropical"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Toddalia","East Africa"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Zanthoxylum","Afrotropical"
"Papilionidae","Papilio ophidicephalus","Rutaceae","Zanthoxylum","East Africa"
"Papilionidae","Papilio ornythion","Rutaceae","Citrus","USA"
"Papilionidae","Papilio oxynius","Rutaceae","Zanthoxylum martinicense","Cuba"
"Papilionidae","Papilio palamedes","Lauraceae","","New World"
"Papilionidae","Papilio palamedes","Lauraceae","Cinnamomum camphora","New World"
