"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias","USA"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias amplexicaulis","Cosmopolitan"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias amplexicaulis","Nearctic"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias amplexicaulis","USA"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias asperula","Cosmopolitan"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias asperula","USA"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias californica","Cosmopolitan"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias californica","USA"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias cancellata","Nearctic"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias cordifolia","Cosmopolitan"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias cordifolia","Nearctic"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias cordifolia","USA"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias curassavica","Cosmopolitan"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias curassavica","Cuba"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias curassavica","Fiji"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias curassavica","Hawaii"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias curassavica","Nearctic"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias curassavica","Puerto Rico"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias curassavica","USA"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias curassavica","USA"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias curtissii","Cosmopolitan"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias curtissii","USA"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias eriocarpa","Cosmopolitan"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias eriocarpa","Nearctic"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias eriocarpa","USA"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias erosa","Cosmopolitan"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias erosa","USA"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias exaltata","Cosmopolitan"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias exaltata","Nearctic"
"Nymphalidae","Danaus plexippus","Asclepiadaceae","Asclepias exaltata","USA"
