"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Pyralidae","Pyrausta phoenicealis","Nyctaginaceae","Pisonia aculeata","Cuba"
"Pyralidae","Pyrausta phoenicealis","Labiatae","Plectranthus tuberosus","West Malaysia"
"Pyralidae","Pyrausta phoenicealis","Rosaceae","Pyrus","Nearctic"
"Pyralidae","Pyrausta phoenicealis","Leguminosae (p)","Stylosanthes erecta","West Malaysia"
"Pyralidae","Pyrausta purpuralis","Labiatae","Mentha arvensis","British Isles"
"Pyralidae","Pyrausta purpuralis","Labiatae","Thymus","British Isles"
"Pyralidae","Pyrausta sanguinalis","Labiatae","Mentha","Bulgaria"
"Pyralidae","Pyrausta sanguinalis","Labiatae","Rosmarinus","Bulgaria"
"Pyralidae","Pyrausta sanguinalis","Labiatae","Thymus praecox","British Isles"
"Pyralidae","Pyrausta signatalis","Labiatae","Monarda","Nearctic"
"Pyralidae","Pyrausta signatalis","Labiatae","Monarda didyma","USA"
"Pyralidae","Pyrausta signatalis","Labiatae","Monarda fistulosa","Nearctic"
"Pyralidae","Pyrausta sp.","Alliaceae","Allium cepa","USA [interception]"
"Pyralidae","Pyrausta sp.","Amaranthaceae","Amaranthus","USA [interception]"
"Pyralidae","Pyrausta sp.","Cucurbitaceae","Citrullus lanatus","USA [interception]"
"Pyralidae","Pyrausta sp.","Labiatae","Mentha","USA [interception]"
"Pyralidae","Pyrausta sp.","Cucurbitaceae","Momordica charantia","USA [interception]"
"Pyralidae","Pyrausta sp.","Labiatae","Ocimum","USA [interception]"
"Pyralidae","Pyrausta sp.","Labiatae","Ocimum basilicum","USA [interception]"
"Pyralidae","Pyrausta sp.","Labiatae","Origanum","USA [interception]"
"Pyralidae","Pyrausta sp.","Salicaceae","Salix caroliniana","Cuba"
"Pyralidae","Pyrausta sp.","Labiatae","Thymus","USA [interception]"
"Pyralidae","Pyrausta sp.","Labiatae","Thymus vulgaris","USA [interception]"
"Pyralidae","Pyrausta subsequalis","Compositae","Carduus","Nearctic"
"Pyralidae","Pyrausta subsequalis","Compositae","Cirsium","USA"
"Pyralidae","Pyrausta subsequalis","Compositae","Cirsium vulgare","Nearctic"
"Pyralidae","Pyrausta subsequalis","Compositae","Cynara scolymus","USA"
"Pyralidae","Pyrausta subsequalis","Rosaceae","Prunus serotina","USA"
"Pyralidae","Pyrausta testalis","Asclepiadaceae","Asclepias","East Africa"
"Pyralidae","Pyrausta testalis","Asclepiadaceae","Asclepias curassavica","Cuba"
