"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Pyralidae","Hellula undalis","Cruciferae","Brassica nigra","Sri Lanka"
"Pyralidae","Hellula undalis","Cruciferae","Brassica nigra","West Malaysia"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","Andaman & Nicobar Is"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","East Africa"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","East Africa"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","Guam"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","Hawaii"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","India"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","India"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","India"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","India"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","Old World"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","Southern Africa"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","Southern Africa"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","Sri Lanka"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","Sri Lanka"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","Thailand"
"Pyralidae","Hellula undalis","Cruciferae","Brassica oleracea","West Malaysia"
"Pyralidae","Hellula undalis","Cruciferae","Brassica parachinensis","Hong Kong"
"Pyralidae","Hellula undalis","Cruciferae","Brassica rapa","East Africa"
"Pyralidae","Hellula undalis","Cruciferae","Brassica rapa","Guam"
"Pyralidae","Hellula undalis","Cruciferae","Brassica rapa","Hawaii"
"Pyralidae","Hellula undalis","Cruciferae","Brassica rapa","Southern Africa"
"Pyralidae","Hellula undalis","Cruciferae","Brassica rapa","West Malaysia"
"Pyralidae","Hellula undalis","Capparaceae","Cleome","Afrotropical"
"Pyralidae","Hellula undalis","Capparaceae","Cleome","Indonesia"
"Pyralidae","Hellula undalis","Capparaceae","Cleome gynandra","East Africa"
"Pyralidae","Hellula undalis","Leguminosae (p)","Clitoria","Pakistan"
"Pyralidae","Hellula undalis","Cruciferae","Coronopus","Afrotropical"
"Pyralidae","Hellula undalis","Cruciferae","Diplotaxis","Afrotropical"
