"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Lithophane petulca","Salicaceae","Populus tremuloides","Canada"
"Noctuidae","Lithophane petulca","Salicaceae","Populus tremuloides","Nearctic"
"Noctuidae","Lithophane petulca","Rosaceae","Prunus","Canada"
"Noctuidae","Lithophane petulca","Rosaceae","Prunus","Nearctic"
"Noctuidae","Lithophane petulca","Rosaceae","Prunus virginiana","Nearctic"
"Noctuidae","Lithophane petulca","Fagaceae","Quercus","Canada"
"Noctuidae","Lithophane petulca","Fagaceae","Quercus rubra","Nearctic"
"Noctuidae","Lithophane petulca","Salicaceae","Salix","Canada"
"Noctuidae","Lithophane petulca","Salicaceae","Salix","Nearctic"
"Noctuidae","Lithophane petulca","Tiliaceae","Tilia americana","Canada"
"Noctuidae","Lithophane petulca","Tiliaceae","Tilia americana","Nearctic"
"Noctuidae","Lithophane petulca","Ulmaceae","Ulmus","Canada"
"Noctuidae","Lithophane petulca","Ulmaceae","Ulmus","Nearctic"
"Noctuidae","Lithophane petulca","Ulmaceae","Ulmus americana","Canada"
"Noctuidae","Lithophane pexata","Betulaceae","Alnus","Canada"
"Noctuidae","Lithophane pexata","Betulaceae","Alnus","USA"
"Noctuidae","Lithophane pexata","Betulaceae","Alnus incana","USA"
"Noctuidae","Lithophane pexata","Betulaceae","Alnus rubra","Canada"
"Noctuidae","Lithophane pexata","Betulaceae","Betula","Canada"
"Noctuidae","Lithophane pexata","Betulaceae","Betula papyrifera","Canada"
"Noctuidae","Lithophane plumbealis","Tiliaceae","Tilia","Japan"
"Noctuidae","Lithophane pruinosa","Fagaceae","Quercus acutissima","Japan"
"Noctuidae","Lithophane pruinosa","Fagaceae","Quercus cerris","Japan"
"Noctuidae","Lithophane querquera","Polyphagous","","Nearctic"
"Noctuidae","Lithophane querquera","Fagaceae","Quercus coccinea/rubra","USA"
"Noctuidae","Lithophane rosinae","Fagaceae","Quercus acutissima","Japan"
"Noctuidae","Lithophane semibrunnea","Oleaceae","Fraxinus","British Isles"
"Noctuidae","Lithophane semibrunnea","Rosaceae","Prunus","British Isles"
"Noctuidae","Lithophane semibrunnea","Fagaceae","Quercus","British Isles"
"Noctuidae","Lithophane semiusta","Aceraceae","Acer pensylvanicum","Nearctic"
