"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Geometridae","Campaea margaritata","Corylaceae","Corylus","Finland"
"Geometridae","Campaea margaritata","Fagaceae","Fagus","Finland"
"Geometridae","Campaea margaritata","Rosaceae","Malus pumila","Europe"
"Geometridae","Campaea margaritata","Rosaceae","Prunus","Finland"
"Geometridae","Campaea margaritata","Fagaceae","Quercus","Finland"
"Geometridae","Campaea perlata","Pinaceae","Abies","Nearctic"
"Geometridae","Campaea perlata","Pinaceae","Abies balsamea","Canada"
"Geometridae","Campaea perlata","Aceraceae","Acer","Nearctic"
"Geometridae","Campaea perlata","Aceraceae","Acer negundo","Canada"
"Geometridae","Campaea perlata","Aceraceae","Acer rubrum","Canada"
"Geometridae","Campaea perlata","Aceraceae","Acer saccharum","Canada"
"Geometridae","Campaea perlata","Betulaceae","Alnus","Nearctic"
"Geometridae","Campaea perlata","Betulaceae","Alnus incana","Canada"
"Geometridae","Campaea perlata","Betulaceae","Alnus incana","Canada"
"Geometridae","Campaea perlata","Betulaceae","Alnus incana","Nearctic"
"Geometridae","Campaea perlata","Betulaceae","Alnus incana","USA"
"Geometridae","Campaea perlata","Betulaceae","Alnus rubra","Canada"
"Geometridae","Campaea perlata","Betulaceae","Alnus rubra","USA"
"Geometridae","Campaea perlata","Rosaceae","Amelanchier","Nearctic"
"Geometridae","Campaea perlata","Rosaceae","Amelanchier alnifolia","Nearctic"
"Geometridae","Campaea perlata","Betulaceae","Betula","Nearctic"
"Geometridae","Campaea perlata","Betulaceae","Betula","USA"
"Geometridae","Campaea perlata","Betulaceae","Betula alleghaniensis","Canada"
"Geometridae","Campaea perlata","Betulaceae","Betula nana","Canada"
"Geometridae","Campaea perlata","Betulaceae","Betula papyrifera","Canada"
"Geometridae","Campaea perlata","Betulaceae","Betula papyrifera","Nearctic"
"Geometridae","Campaea perlata","Corylaceae","Corylus","Nearctic"
"Geometridae","Campaea perlata","Pinaceae","Larix","Nearctic"
"Geometridae","Campaea perlata","Pinaceae","Larix laricina","Canada"
"Geometridae","Campaea perlata","Pinaceae","Picea glauca","Canada"
