"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Pseudaletia macrosaris","Gramineae","Paspalum conjugatum","Hawaii"
"Noctuidae","Pseudaletia macrosaris","Gramineae","Saccharum officinarum","Hawaii"
"Noctuidae","Pseudaletia macrosaris","Gramineae","Schizachyrium","Hawaii"
"Noctuidae","Pseudaletia separata","Gramineae","","Australia"
"Noctuidae","Pseudaletia separata","Gramineae","","China"
"Noctuidae","Pseudaletia separata","Gramineae","","Indo-Australian"
"Noctuidae","Pseudaletia separata","Polyphagous","","Indo-Australian"
"Noctuidae","Pseudaletia separata","Detritophagous","","Indo-Australian"
"Noctuidae","Pseudaletia separata","Gramineae","","Indo-Australian"
"Noctuidae","Pseudaletia separata","Leguminosae","","Indo-Australian"
"Noctuidae","Pseudaletia separata","Alliaceae","Allium fistulosum","Indo-Australian"
"Noctuidae","Pseudaletia separata","Gramineae","Andropogon","Oriental"
"Noctuidae","Pseudaletia separata","Gramineae","Avena sativa","Indo-Australian"
"Noctuidae","Pseudaletia separata","Gramineae","Axonopus compressus","West Malaysia"
"Noctuidae","Pseudaletia separata","Gramineae","Brachiaria","Oriental"
"Noctuidae","Pseudaletia separata","Gramineae","Brachiaria mutica","Fiji"
"Noctuidae","Pseudaletia separata","Cruciferae","Brassica","Indo-Australian"
"Noctuidae","Pseudaletia separata","Cruciferae","Brassica","Oriental"
"Noctuidae","Pseudaletia separata","Gramineae","Cymbopogon flexuosus","Indo-Australian"
"Noctuidae","Pseudaletia separata","Gramineae","Cymbopogon winterianus","Indo-Australian"
"Noctuidae","Pseudaletia separata","Gramineae","Cynodon dactylon","Indo-Australian"
"Noctuidae","Pseudaletia separata","Cyperaceae","Cyperus","Indonesia"
"Noctuidae","Pseudaletia separata","Cyperaceae","Cyperus rotundus","Indo-Australian"
"Noctuidae","Pseudaletia separata","Gramineae","Dactylis","Oriental"
"Noctuidae","Pseudaletia separata","Gramineae","Echinochloa","Oriental"
"Noctuidae","Pseudaletia separata","Polygonaceae","Fagopyrum","Oriental"
"Noctuidae","Pseudaletia separata","Malvaceae","Gossypium","Oriental"
"Noctuidae","Pseudaletia separata","Gramineae","Hordeum vulgare","Indo-Australian"
"Noctuidae","Pseudaletia separata","Gramineae","Imperata","Indonesia"
"Noctuidae","Pseudaletia separata","Convolvulaceae","Ipomoea","Oriental"
