"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Pyralidae","Cryptoblabes gnidiella","Moraceae","Ficus","Nearctic"
"Pyralidae","Cryptoblabes gnidiella","Moraceae","Ficus carica","Cosmopolitan"
"Pyralidae","Cryptoblabes gnidiella","Moraceae","Ficus macrophylla","Hawaii"
"Pyralidae","Cryptoblabes gnidiella","Moraceae","Ficus macrophylla","Hawaii"
"Pyralidae","Cryptoblabes gnidiella","Malvaceae","Gossypium","Afrotropical"
"Pyralidae","Cryptoblabes gnidiella","Malvaceae","Gossypium","Hawaii"
"Pyralidae","Cryptoblabes gnidiella","Malvaceae","Gossypium","Nearctic"
"Pyralidae","Cryptoblabes gnidiella","Malvaceae","Gossypium thurberi","Hawaii"
"Pyralidae","Cryptoblabes gnidiella","Insecta","Kerria (Z) lacca","West Malaysia"
"Pyralidae","Cryptoblabes gnidiella","Verbenaceae","Lantana","Hawaii"
"Pyralidae","Cryptoblabes gnidiella","Verbenaceae","Lantana","Hawaii"
"Pyralidae","Cryptoblabes gnidiella","Lythraceae","Lythrum","Pantropical"
"Pyralidae","Cryptoblabes gnidiella","Lythraceae","Lythrum salicaria","Nearctic"
"Pyralidae","Cryptoblabes gnidiella","Proteaceae","Macadamia","Cosmopolitan"
"Pyralidae","Cryptoblabes gnidiella","Rosaceae","Malus pumila","Cosmopolitan"
"Pyralidae","Cryptoblabes gnidiella","Rosaceae","Malus pumila","Israel"
"Pyralidae","Cryptoblabes gnidiella","Rosaceae","Malus pumila","Nearctic"
"Pyralidae","Cryptoblabes gnidiella","Anacardiaceae","Mangifera indica","Cosmopolitan"
"Pyralidae","Cryptoblabes gnidiella","Anacardiaceae","Mangifera indica","Hawaii"
"Pyralidae","Cryptoblabes gnidiella","Anacardiaceae","Mangifera indica","Hawaii"
"Pyralidae","Cryptoblabes gnidiella","Anacardiaceae","Mangifera indica","Pakistan"
"Pyralidae","Cryptoblabes gnidiella","Rosaceae","Mespilus germanica","Cosmopolitan"
"Pyralidae","Cryptoblabes gnidiella","Moraceae","Morus nigra","Hawaii"
"Pyralidae","Cryptoblabes gnidiella","Moraceae","Morus nigra","Hawaii"
"Pyralidae","Cryptoblabes gnidiella","Musaceae","Musa","Nearctic"
"Pyralidae","Cryptoblabes gnidiella","Musaceae","Musa acuminata","South Africa"
"Pyralidae","Cryptoblabes gnidiella","Apocynaceae","Nerium oleander","Nearctic"
"Pyralidae","Cryptoblabes gnidiella","Oliniaceae","Olinia","Hawaii"
"Pyralidae","Cryptoblabes gnidiella","Gramineae","Oryza sativa","Cosmopolitan"
"Pyralidae","Cryptoblabes gnidiella","Oleaceae","Osmanthus","Hawaii"
