"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum elatum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum elongatum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum fasciculatum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum fasciculatum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum fasciculatum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum fasciculatum","USA"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum fasciculatum","USA"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum fasciculatum","USA"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum fasciculatum","USA"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum fasciculatum","USA"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum hastatum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum inflatum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum inflatum","USA"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum inflatum","USA"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum jamesi","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum kennedyi","USA"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum latifolium","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum latifolium","USA"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum leptocladon","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum lonchophyllum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum microthecum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum microthecum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum nudum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum nudum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum nudum","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum nudum","USA"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum nummulare","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum plumatella","New World"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum plumatella","USA"
"Lycaenidae","Apodemia mormo","Polygonaceae","Eriogonum umbellatum","New World"
