"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Sphingidae","Enyo lugubris","Vitaceae","Cissus","USA"
"Sphingidae","Enyo lugubris","Vitaceae","Cissus verticillata","Brazil"
"Sphingidae","Enyo lugubris","Vitaceae","Cissus verticillata","Cuba"
"Sphingidae","Enyo lugubris","Vitaceae","Cissus verticillata","Puerto Rico"
"Sphingidae","Enyo lugubris","Vitaceae","Parthenocissus quinquefolia","Nearctic"
"Sphingidae","Enyo lugubris","Vitaceae","Parthenocissus quinquefolia","USA"
"Sphingidae","Enyo lugubris","Solanaceae","Petunia","Brazil"
"Sphingidae","Enyo lugubris","Rubiaceae","Randia aculeata","Nearctic"
"Sphingidae","Enyo lugubris","Rubiaceae","Randia aculeata","USA"
"Sphingidae","Enyo lugubris","Rosaceae","Rosa","USA"
"Sphingidae","Enyo lugubris","Vitaceae","Vitis","Brazil"
"Sphingidae","Enyo lugubris","Vitaceae","Vitis","Nearctic"
"Sphingidae","Enyo lugubris","Vitaceae","Vitis vinifera","Nearctic"
"Sphingidae","Enyo lugubris","Vitaceae","Vitis vinifera","Puerto Rico"
"Sphingidae","Enyo lugubris","Vitaceae","Vitis vinifera","USA"
"Sphingidae","Enyo ocypete","Vitaceae","","Brazil"
"Sphingidae","Enyo ocypete","Buddlejaceae","Buddleja davidii","Brazil"
"Sphingidae","Enyo ocypete","Dilleniaceae","Tetracera volubilis","Cuba"
"Sphingidae","Enyo ocypete","Vitaceae","Vitis","Brazil"
"Sphingidae","Erinnyis alope","Apocynaceae","Allamanda","New World"
"Sphingidae","Erinnyis alope","Apocynaceae","Allamanda","USA"
"Sphingidae","Erinnyis alope","Caricaceae","Carica papaya","Brazil"
"Sphingidae","Erinnyis alope","Caricaceae","Carica papaya","Cuba"
"Sphingidae","Erinnyis alope","Caricaceae","Carica papaya","Nearctic"
"Sphingidae","Erinnyis alope","Caricaceae","Carica papaya","New World"
"Sphingidae","Erinnyis alope","Caricaceae","Carica papaya","USA"
"Sphingidae","Erinnyis alope","Papaveraceae","Eschscholzia californica","Ecuador"
"Sphingidae","Erinnyis alope","Malvaceae","Gossypium","New World"
"Sphingidae","Erinnyis alope","Euphorbiaceae","Hevea brasiliensis","Brazil"
"Sphingidae","Erinnyis alope","Euphorbiaceae","Jatropha","USA"
