"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Gracillariidae","Phyllonorycter cretaceella","Fagaceae","Quercus hypoleucoides","Nearctic"
"Gracillariidae","Phyllonorycter cretaceella","Fagaceae","Quercus hypoleucoides","USA"
"Gracillariidae","Phyllonorycter cretata","Fagaceae","Quercus mongolica","Japan"
"Gracillariidae","Phyllonorycter cretata","Fagaceae","Quercus mongolica","Japan"
"Gracillariidae","Phyllonorycter cretata","Fagaceae","Quercus serrata","Japan"
"Gracillariidae","Phyllonorycter cretata","Fagaceae","Quercus serrata","Japan"
"Gracillariidae","Phyllonorycter cydoniella","Polyphagous","","Palaearctic"
"Gracillariidae","Phyllonorycter cydoniella","Rosaceae","Cydonia","British Isles"
"Gracillariidae","Phyllonorycter cydoniella","Rosaceae","Cydonia oblonga","Palaearctic"
"Gracillariidae","Phyllonorycter cydoniella","Rosaceae","Cydonia oblonga","Palaearctic"
"Gracillariidae","Phyllonorycter cydoniella","Rosaceae","Malus pumila","Palaearctic"
"Gracillariidae","Phyllonorycter cydoniella","Rosaceae","Malus sylvestris","British Isles"
"Gracillariidae","Phyllonorycter cydoniella","Rosaceae","Pyrus communis","Palaearctic"
"Gracillariidae","Phyllonorycter cydoniella","Rosaceae","Sorbus torminalis","British Isles"
"Gracillariidae","Phyllonorycter cystisifoliae","Leguminosae (p)","Cytisus prolifera","Canary Islands"
"Gracillariidae","Phyllonorycter cytisella","Leguminosae (p)","Cytisus prolifera","Canary Islands"
"Gracillariidae","Phyllonorycter dakekanbae","Betulaceae","Betula ermanii","Japan"
"Gracillariidae","Phyllonorycter dakekanbae","Betulaceae","Betula platyphylla","Japan"
"Gracillariidae","Phyllonorycter danica","Corylaceae","Corylus avellana","Palaearctic"
"Gracillariidae","Phyllonorycter delitella","Fagaceae","Quercus pubescens","Palaearctic"
"Gracillariidae","Phyllonorycter delitella","Fagaceae","Quercus robur","Palaearctic"
"Gracillariidae","Phyllonorycter diaphanella","Fagaceae","Quercus","Nearctic"
"Gracillariidae","Phyllonorycter diaphanella","Fagaceae","Quercus","USA"
"Gracillariidae","Phyllonorycter diaphanella","Fagaceae","Quercus bicolor","Nearctic"
"Gracillariidae","Phyllonorycter diaphanella","Fagaceae","Quercus bicolor","USA"
"Gracillariidae","Phyllonorycter didymopa","Sterculiaceae","Dombeya rotundifolia","South Africa"
"Gracillariidae","Phyllonorycter distentella","Fagaceae","Quercus","British Isles"
"Gracillariidae","Phyllonorycter distentella","Fagaceae","Quercus","Palaearctic"
"Gracillariidae","Phyllonorycter distentella","Fagaceae","Quercus petraea","British Isles"
"Gracillariidae","Phyllonorycter distentella","Fagaceae","Quercus robur","British Isles"
