"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Zanclognatha cruralis","Cupressaceae","Thuja occidentalis","USA"
"Noctuidae","Zanclognatha grisealis","Polyphagous","","Austria"
"Noctuidae","Zanclognatha inconspicualis","Pinaceae","","Nearctic"
"Noctuidae","Zanclognatha innocens","Fagaceae","Quercus acutissima","Japan"
"Noctuidae","Zanclognatha jacchusalis","Detritophagous","","Nearctic"
"Noctuidae","Zanclognatha jacchusalis","Salicaceae","Populus","Nearctic"
"Noctuidae","Zanclognatha lituralis","Detritophagous","","Nearctic"
"Noctuidae","Zanclognatha lituralis","Detritophagous","","USA"
"Noctuidae","Zanclognatha lituralis","Polyphagous","","USA"
"Noctuidae","Zanclognatha lunalis","Pinaceae","","Russia"
"Noctuidae","Zanclognatha lunalis","Polygonaceae","Polygonum","Finland"
"Noctuidae","Zanclognatha lunalis","Compositae","Taraxacum","Finland"
"Noctuidae","Zanclognatha lunalis","Ericaceae","Vaccinium","Finland"
"Noctuidae","Zanclognatha minoralis","Pinaceae","Abies balsamea","Canada"
"Noctuidae","Zanclognatha minoralis","Pinaceae","Picea","Canada"
"Noctuidae","Zanclognatha minoralis","Pinaceae","Picea","USA"
"Noctuidae","Zanclognatha minoralis","Pinaceae","Picea glauca","Canada"
"Noctuidae","Zanclognatha minoralis","Pinaceae","Picea glauca","Nearctic"
"Noctuidae","Zanclognatha minoralis","Pinaceae","Picea mariana","Canada"
"Noctuidae","Zanclognatha minoralis","Pinaceae","Picea mariana","Nearctic"
"Noctuidae","Zanclognatha minoralis","Pinaceae","Picea rubens","Canada"
"Noctuidae","Zanclognatha obscuripennis","Detritophagous","","Nearctic"
"Noctuidae","Zanclognatha obscuripennis","Detritophagous","","USA"
"Noctuidae","Zanclognatha pedipilalis","Detritophagous","","Nearctic"
"Noctuidae","Zanclognatha pedipilalis","Polyphagous","","Nearctic"
"Noctuidae","Zanclognatha pedipilalis","Detritophagous","","USA"
"Noctuidae","Zanclognatha protumnusalis","Detritophagous","","USA"
"Noctuidae","Zanclognatha protumnusalis","Pinaceae","Abies balsamea","Canada"
"Noctuidae","Zanclognatha protumnusalis","Pinaceae","Abies balsamea","Nearctic"
"Noctuidae","Zanclognatha protumnusalis","Ericaceae","Monotropa uniflora","USA"
