"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Caralluma","East Africa"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Caralluma","Old World tropics"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Caralluma","Oriental"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Ceropegia","Afrotropical"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Ceropegia","East Africa"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Ceropegia","Old World tropics"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Ceropegia","Oriental"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Cynanchum","Afrotropical"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Cynanchum","East Africa"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Cynanchum","Old World tropics"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Cynanchum abyssinicum","Oriental"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Cynanchum acutum","Old World"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Cynanchum altiscandens","Oriental"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Cynanchum amplexicaule","Oriental"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Cynanchum carnosum","Oriental"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Cynanchum floribundum","Oriental"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Cynanchum sublanceolatum","Oriental"
"Nymphalidae","Danaus chrysippus","Plumbaginaceae","Dyerophytum indicum","Oriental"
"Nymphalidae","Danaus chrysippus","Plumbaginaceae","Dyerophytum indicum","West Malaysia"
"Nymphalidae","Danaus chrysippus","Euphorbiaceae","Euphorbia","Oriental"
"Nymphalidae","Danaus chrysippus","Euphorbiaceae","Euphorbia","West Malaysia"
"Nymphalidae","Danaus chrysippus","Moraceae","Ficus laevis","Thailand"
"Nymphalidae","Danaus chrysippus","Moraceae","Ficus racemosa","Thailand"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Gomphocarpus","Afrotropical"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Gomphocarpus","East Africa"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Gomphocarpus","Old World tropics"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Gomphocarpus fruticosus","Oriental"
"Nymphalidae","Danaus chrysippus","Asclepiadaceae","Gomphocarpus fruticosus","Southern Africa"
"Nymphalidae","Danaus chrysippus","Malvaceae","Hibiscus","India"
"Nymphalidae","Danaus chrysippus","Malvaceae","Hibiscus","India"
