"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Pyralidae","Trachylepidia fructicassiella","Leguminosae (c)","Cassia fistula","USA"
"Pyralidae","Trachylepidia fructicassiella","Leguminosae (c)","Cassia fistula","USA [interception]"
"Pyralidae","Trachylepidia fructicassiella","Leguminosae (c)","Cassia grandis","USA [interception]"
"Pyralidae","Trachylepidia fructicassiella","Leguminosae (c)","Cassia mannii","East Africa"
"Pyralidae","Trachylepidia fructicassiella","Leguminosae (c)","Cassia roxburghii","Old World"
"Pyralidae","Trachylepidia fructicassiella","Leguminosae (c)","Cassia roxburghii","USA"
"Pyralidae","Trachylepidia fructicassiella","Leguminosae (m)","Inga","USA [interception]"
"Pyralidae","Trachylepidia fructicassiella","Leguminosae (p)","Vigna","USA [interception]"
"Pyralidae","Trachylepidia fructicassiella","Leguminosae (p)","Vigna unguiculata","USA [interception]"
"Pyralidae","Trachypteryx rubripictella","Leguminosae (m)","Acacia karroo","East Africa"
"Pyralidae","Trachypteryx rubripictella","Leguminosae (m)","Acacia karroo","Southern Africa"
"Pyralidae","Trachypteryx scelodoma","Leguminosae (p)","Alhagi","Afrotropical"
"Pyralidae","Triphassa rufinalis","Proteaceae","Protea","Southern Africa"
"Pyralidae","Triphassa rufinalis","Proteaceae","Protea repens","South Africa"
"Pyralidae","Triphassa stalachtis","Ericaceae","Scyphogyne","Southern Africa"
"Pyralidae","Trischistognatha pyrenealis","Euphorbiaceae","Drypetes crocea","Nearctic"
"Pyralidae","Trischistognatha pyrenealis","Euphorbiaceae","Drypetes lateriflora","USA"
"Pyralidae","Trissonca asperula","Leguminosae (m)","Acacia pennata","Indonesia"
"Pyralidae","Triuncidia eupalusalis","Compositae","Eupatorium villosum","Cuba"
"Pyralidae","Tucumania porrecta","Cactaceae","Opuntia","Uruguay"
"Pyralidae","Tucumania tapiacola","Cactaceae","Harrisia martinii","Pantropical"
"Pyralidae","Tucumania tapiacola","Cactaceae","Opuntia","Pantropical"
"Pyralidae","Tucumania tapiacola","Cactaceae","Opuntia aurantiaca","Argentina"
"Pyralidae","Tucumania tapiacola","Cactaceae","Opuntia aurantiaca","Australia"
"Pyralidae","Tucumania tapiacola","Cactaceae","Opuntia discolor","Argentina"
"Pyralidae","Tulsa finitella","Detritophagous","","Nearctic"
"Pyralidae","Tulsa finitella","Betulaceae","Betula","Nearctic"
"Pyralidae","Tulsa finitella","Ericaceae","Vaccinium","Nearctic"
"Pyralidae","Tulsa finitella","Ericaceae","Vaccinium","USA"
"Pyralidae","Tyspanodes linealis","Bombacaceae","Bombax","Hong Kong"
