"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Gracillariidae","Caloptilia querci","Fagaceae","Castanea crenata","Japan"
"Gracillariidae","Caloptilia querci","Fagaceae","Castanopsis cuspidata","Japan"
"Gracillariidae","Caloptilia querci","Fagaceae","Castanopsis cuspidata","Japan"
"Gracillariidae","Caloptilia querci","Fagaceae","Quercus acutissima","Japan"
"Gracillariidae","Caloptilia querci","Fagaceae","Quercus acutissima","Japan"
"Gracillariidae","Caloptilia querci","Fagaceae","Quercus glauca","Japan"
"Gracillariidae","Caloptilia querci","Fagaceae","Quercus glauca","Japan"
"Gracillariidae","Caloptilia querci","Fagaceae","Quercus mongolica","Japan"
"Gracillariidae","Caloptilia querci","Fagaceae","Quercus mongolica","Japan"
"Gracillariidae","Caloptilia querci","Fagaceae","Quercus mongolica","Japan"
"Gracillariidae","Caloptilia quercinigrella","Fagaceae","Quercus","Nearctic"
"Gracillariidae","Caloptilia quercinigrella","Fagaceae","Quercus nigra","Nearctic"
"Gracillariidae","Caloptilia quercinigrella","Fagaceae","Quercus nigra","USA"
"Gracillariidae","Caloptilia recitata","Simaroubaceae","Brucea javanica","Japan"
"Gracillariidae","Caloptilia recitata","Simaroubaceae","Brucea javanica","Nepal"
"Gracillariidae","Caloptilia recitata","Anacardiaceae","Toxicodendron sylvestre","Japan"
"Gracillariidae","Caloptilia recitata","Anacardiaceae","Toxicodendron trichocarpum","Japan"
"Gracillariidae","Caloptilia reticulata","Fagaceae","Quercus agrifolia","Nearctic"
"Gracillariidae","Caloptilia reticulata","Fagaceae","Quercus agrifolia","Nearctic"
"Gracillariidae","Caloptilia reticulata","Fagaceae","Quercus agrifolia","Nearctic"
"Gracillariidae","Caloptilia reticulata","Fagaceae","Quercus agrifolia","USA"
"Gracillariidae","Caloptilia reticulata","Fagaceae","Quercus agrifolia","USA"
"Gracillariidae","Caloptilia reticulata","Fagaceae","Quercus wislizeni","Nearctic"
"Gracillariidae","Caloptilia reticulata","Fagaceae","Quercus wislizeni","USA"
"Gracillariidae","Caloptilia rhodinella","Fagaceae","Quercus robur","India"
"Gracillariidae","Caloptilia rhodorella","Ericaceae","Rhododendron canadense","Canada"
"Gracillariidae","Caloptilia rhodorella","Ericaceae","Rhododendron canadense","Nearctic"
"Gracillariidae","Caloptilia rhoifoliella","Anacardiaceae","Rhus","Nearctic"
"Gracillariidae","Caloptilia rhoifoliella","Anacardiaceae","Rhus","USA"
"Gracillariidae","Caloptilia rhoifoliella","Anacardiaceae","Rhus copallinum","Nearctic"
