"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus","Nearctic"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus","USA"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus armeniaca","Nearctic"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus armeniaca","New World"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus armeniaca","USA"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus avium","New World"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus domestica","Nearctic"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus domestica","New World"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus dulcis","Nearctic"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus persica","Nearctic"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus persica","New World"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Prunus persica","USA"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Pyrus communis","Nearctic"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Pyrus communis","New World"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Pyrus communis","USA"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Sorbus americana","Nearctic"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Sorbus aucuparia","New World"
"Pyralidae","Euzophera semifuneralis","Rosaceae","Sorbus aucuparia","USA"
"Pyralidae","Euzophera semifuneralis","Tiliaceae","Tilia","Nearctic"
"Pyralidae","Euzophera semifuneralis","Tiliaceae","Tilia","New World"
"Pyralidae","Euzophera semifuneralis","Tiliaceae","Tilia","USA"
"Pyralidae","Euzophera semifuneralis","Tiliaceae","Tilia americana","Nearctic"
"Pyralidae","Euzophera semifuneralis","Gramineae","Zea mays","USA"
"Pyralidae","Euzophera sp.","Guttiferae","Garcinia obovalis","Guam"
"Pyralidae","Euzophera sp.","Rubiaceae","Guettarda speciosa","Guam"
"Pyralidae","Euzophera subarcuella?","Myrtaceae","Eugenia cumini","Australasia"
"Pyralidae","Euzophera villora","Solanaceae","Solanum","East Africa"
"Pyralidae","Euzophera villora","Solanaceae","Solanum gilo","East Africa"
"Pyralidae","Euzophera villora","Solanaceae","Solanum melongena","Afrotropical"
"Pyralidae","Euzophera villora","Solanaceae","Solanum melongena","Old World"
