"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Calamia tridens","Gramineae","","Germany"
"Noctuidae","Calamia tridens","Gramineae","Brachypodium","Finland"
"Noctuidae","Calamia tridens","Gramineae","Festuca","Finland"
"Noctuidae","Calamia tridens","Gramineae","Poa","Finland"
"Noctuidae","Calesia albicilia","Acanthaceae","Asystasia","India"
"Noctuidae","Calesia albicilia","Acanthaceae","Justicia wynaadensis","India"
"Noctuidae","Calesia albicilia","Acanthaceae","Strobilanthes callosus","India"
"Noctuidae","Calesia dasyptera","Acanthaceae","","India"
"Noctuidae","Calesia fuscicorpus","Acanthaceae","Justicia wynaadensis","India"
"Noctuidae","Calesia haemorrhoa","Acanthaceae","Barleria cristata","India"
"Noctuidae","Calesia haemorrhoa","Acanthaceae","Barleria cristata","India"
"Noctuidae","Calesia haemorrhoa","Acanthaceae","Eranthemum nervosum","India"
"Noctuidae","Calesia haemorrhoa","Acanthaceae","Justicia vasica","India"
"Noctuidae","Calesia haemorrhoa","Acanthaceae","Justicia wynaadensis","India"
"Noctuidae","Calesia stillifera","Acanthaceae","Lepidagathis incurva","Hong Kong"
"Noctuidae","Calesia stillifera","Acanthaceae","Thunbergia","India"
"Noctuidae","Calesia stillifera","Acanthaceae","Thunbergia alata","Sri Lanka"
"Noctuidae","Calesia zambesita","Acanthaceae","Dyschoriste thunbergiiflora","East Africa"
"Noctuidae","Calesia zambesita","Acanthaceae","Thunbergia erecta","East Africa"
"Noctuidae","Calesia zambesita","Acanthaceae","Thunbergia erecta","East Africa"
"Noctuidae","Caligatus angasii","Anacardiaceae","Anacardium occidentale","East Africa"
"Noctuidae","Caligatus angasii","Anacardiaceae","Protorhus longifolia","Southern Africa"
"Noctuidae","Callhyccoda viriditrina","Malvaceae","Gossypium","East Africa"
"Noctuidae","Calliergis ramosa","Caprifoliaceae","Lonicera","Germany"
"Noctuidae","Callistege mi","Gramineae","","British Isles"
"Noctuidae","Callistege mi","Detritophagous","","Palaearctic"
"Noctuidae","Callistege mi","Leguminosae","","Palaearctic"
"Noctuidae","Callistege mi","Ericaceae","Andromeda polifolia","Finland"
"Noctuidae","Callistege mi","Ericaceae","Calluna vulgaris","Finland"
"Noctuidae","Callistege mi","Gramineae","Elymus arenarius","Finland"
