"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Tineidae","Erechthias minuscula","Bromeliaceae","Ananas comosus","Hawaii"
"Tineidae","Erechthias minuscula","Bromeliaceae","Ananas comosus","Nearctic"
"Tineidae","Erechthias minuscula","Asclepiadaceae","Calotropis","Hawaii"
"Tineidae","Erechthias minuscula","Caricaceae","Carica papaya","Hawaii"
"Tineidae","Erechthias minuscula","Caricaceae","Carica papaya","Nearctic"
"Tineidae","Erechthias minuscula","Leguminosae (c)","Cassia","Brazil"
"Tineidae","Erechthias minuscula","Leguminosae (c)","Cassia","Hawaii"
"Tineidae","Erechthias minuscula","Palmae","Cocos nucifera","East Africa"
"Tineidae","Erechthias minuscula","Palmae","Cocos nucifera","Nearctic"
"Tineidae","Erechthias minuscula","Palmae","Cocos nucifera","Pantropical"
"Tineidae","Erechthias minuscula","Dioscoreaceae","Dioscorea","Pantropical"
"Tineidae","Erechthias minuscula","Moraceae","Ficus carica","Hawaii"
"Tineidae","Erechthias minuscula","Malvaceae","Hibiscus tiliaceus","India"
"Tineidae","Erechthias minuscula","Malvaceae","Hibiscus tiliaceus","Neotropical"
"Tineidae","Erechthias minuscula","Insecta","Icerya (Z) purchasi","Pantropical"
"Tineidae","Erechthias minuscula","Verbenaceae","Lantana","Hawaii"
"Tineidae","Erechthias minuscula","Sapindaceae","Litchi chinensis","USA"
"Tineidae","Erechthias minuscula","Musaceae","Musa","Hawaii"
"Tineidae","Erechthias minuscula","Musaceae","Musa","Nearctic"
"Tineidae","Erechthias minuscula","Solanaceae","Nicotiana tabacum","Brazil"
"Tineidae","Erechthias minuscula","Pandanaceae","Pandanus","Hawaii"
"Tineidae","Erechthias minuscula","Pandanaceae","Pandanus","Nearctic"
"Tineidae","Erechthias minuscula","Urticaceae","Pipturus","Hawaii"
"Tineidae","Erechthias minuscula","Palmae","Sabal parviflora","USA"
"Tineidae","Erechthias minuscula","Insecta","Saissetia (Z) oleae","Brazil"
"Tineidae","Erechthias minuscula","Sapindaceae","Sapindus oahuensis","Hawaii"
"Tineidae","Erechthias minuscula","Cucurbitaceae","Sicana odorifera","Hawaii"
"Tineidae","Erechthias minuscula","Solanaceae","Solanum melongena","Hawaii"
"Tineidae","Erechthias minuscula","Leguminosae (c)","Tamarindus","Hawaii"
"Tineidae","Erechthias minuscula","Leguminosae (c)","Tamarindus","Nearctic"
