"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Lycaenidae","Rekoa marius","Malpighiaceae","","Neotropical"
"Lycaenidae","Rekoa marius","Ochnaceae","","Neotropical"
"Lycaenidae","Rekoa marius","Sapindaceae","","Neotropical"
"Lycaenidae","Rekoa marius","Verbenaceae","","Neotropical"
"Lycaenidae","Rekoa marius","Leguminosae","","Neotropical"
"Lycaenidae","Rekoa marius","Polygonaceae","","Neotropical"
"Lycaenidae","Rekoa marius","Combretaceae","","Neotropical"
"Lycaenidae","Rekoa palegon","Compositae","","Neotropical"
"Lycaenidae","Rekoa palegon","Euphorbiaceae","","Neotropical"
"Lycaenidae","Rekoa palegon","Polygonaceae","","Neotropical"
"Lycaenidae","Rekoa palegon","Solanaceae","","Neotropical"
"Lycaenidae","Rekoa palegon","Boraginaceae","","Neotropical"
"Lycaenidae","Rekoa palegon","Verbenaceae","","Neotropical"
"Lycaenidae","Rekoa palegon","Ulmaceae","","Neotropical"
"Lycaenidae","Rekoa zebina","Leguminosae","","Nearctic"
"Lycaenidae","Remelana jangala","Guttiferae","","Oriental"
"Lycaenidae","Remelana jangala","Leguminosae","","Oriental"
"Lycaenidae","Remelana jangala","Ericaceae","","Oriental"
"Lycaenidae","Remelana jangala","Myrsinaceae","","Oriental"
"Lycaenidae","Remelana jangala","Bombacaceae","Ceiba pentandra","Indonesia"
"Lycaenidae","Remelana jangala","Rubiaceae","Coffea arabica","Indonesia"
"Lycaenidae","Remelana jangala","Sapindaceae","Dimocarpus longan","Hong Kong"
"Lycaenidae","Remelana jangala","Bombacaceae","Durio zibethinus","Thailand"
"Lycaenidae","Remelana jangala","Ericaceae","Rhododendron","Hong Kong"
"Lycaenidae","Remelana jangala","Combretaceae","Terminalia","Andaman Islands"
"Lycaenidae","Sandia mcfarlandi","Dracaenaceae","Nolina erumpens","Nearctic"
"Lycaenidae","Sandia mcfarlandi","Dracaenaceae","Nolina texana","Mexico"
"Lycaenidae","Satyrium abdominalis","Elaeagnaceae","","Palaearctic"
"Lycaenidae","Satyrium abdominalis","Rosaceae","","Palaearctic"
"Lycaenidae","Satyrium abdominalis","Caprifoliaceae","","Palaearctic"
