"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Protolampra brunneicollis","Ericaceae","Vaccinium angustifolium","Nearctic"
"Noctuidae","Protolampra brunneicollis","Ericaceae","Vaccinium myrtilloides","Nearctic"
"Noctuidae","Protolampra rufipectus","Gramineae","","Nearctic"
"Noctuidae","Protolampra rufipectus","Betulaceae","Betula papyrifera","Canada"
"Noctuidae","Protolampra rufipectus","Salicaceae","Populus tremuloides","Canada"
"Noctuidae","Protolampra rufipectus","Salicaceae","Salix","Canada"
"Noctuidae","Protolampra rufipectus","Rosaceae","Spiraea alba","Nearctic"
"Noctuidae","Protolampra rufipectus","Rosaceae","Spiraea alba","USA"
"Noctuidae","Protolampra sobrina","Ericaceae","Calluna vulgaris","Finland"
"Noctuidae","Protolampra sobrina","Rosaceae","Rosa acicularis","Finland"
"Noctuidae","Protolampra sobrina","Rosaceae","Sorbus aucuparia","Finland"
"Noctuidae","Protolampra sobrina","Ericaceae","Vaccinium uliginosum","Finland"
"Noctuidae","Protorthodes alfkenii","Polyphagous","","Nearctic"
"Noctuidae","Protorthodes curtica","Polyphagous","","USA"
"Noctuidae","Protorthodes curtica","Compositae","Chrysothamnus","Nearctic"
"Noctuidae","Protorthodes curtica","Rosaceae","Fragaria","Nearctic"
"Noctuidae","Protorthodes curtica","Scrophulariaceae","Verbascum","Nearctic"
"Noctuidae","Protorthodes incincta","Detritophagous","","Nearctic"
"Noctuidae","Protorthodes incincta","Polyphagous","","Nearctic"
"Noctuidae","Protorthodes incincta","Polyphagous","","USA"
"Noctuidae","Protorthodes incincta","Juglandaceae","Carya","Nearctic"
"Noctuidae","Protorthodes incincta","Gramineae","Hordeum","Nearctic"
"Noctuidae","Protorthodes incincta","Gramineae","Hordeum pusillum","Nearctic"
"Noctuidae","Protorthodes incincta","Leguminosae (p)","Medicago sativa","Nearctic"
"Noctuidae","Protorthodes incincta","Leguminosae (p)","Phaseolus","Nearctic"
"Noctuidae","Protorthodes incincta","Compositae","Taraxacum officinale","Nearctic"
"Noctuidae","Protorthodes incincta","Gramineae","Triticum","Nearctic"
"Noctuidae","Protorthodes incincta","Gramineae","Triticum aestivum","Nearctic"
"Noctuidae","Protorthodes oviduca","Gramineae","","Nearctic"
"Noctuidae","Protorthodes oviduca","Polyphagous","","Nearctic"
