"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Helicoverpa armigera","Malvaceae","Gossypium","Fiji"
"Noctuidae","Helicoverpa armigera","Malvaceae","Gossypium","India"
"Noctuidae","Helicoverpa armigera","Malvaceae","Gossypium","Indo-Australian"
"Noctuidae","Helicoverpa armigera","Malvaceae","Gossypium","Indonesia"
"Noctuidae","Helicoverpa armigera","Malvaceae","Gossypium","Old World"
"Noctuidae","Helicoverpa armigera","Malvaceae","Gossypium","Southern Africa"
"Noctuidae","Helicoverpa armigera","Malvaceae","Gossypium barbadense","Puerto Rico"
"Noctuidae","Helicoverpa armigera","Malvaceae","Gossypium herbaceum","Thailand"
"Noctuidae","Helicoverpa armigera","Malvaceae","Gossypium herbaceum","Thailand"
"Noctuidae","Helicoverpa armigera","Malvaceae","Gossypium hirsutum","India"
"Noctuidae","Helicoverpa armigera","Malvaceae","Gossypium hirsutum","Pakistan"
"Noctuidae","Helicoverpa armigera","Compositae","Guizotia abyssinica","India"
"Noctuidae","Helicoverpa armigera","Compositae","Helianthus","Australia"
"Noctuidae","Helicoverpa armigera","Compositae","Helianthus","India"
"Noctuidae","Helicoverpa armigera","Compositae","Helianthus","Southern Africa"
"Noctuidae","Helicoverpa armigera","Compositae","Helianthus annuus","Afrotropical"
"Noctuidae","Helicoverpa armigera","Compositae","Helianthus annuus","East Africa"
"Noctuidae","Helicoverpa armigera","Compositae","Helianthus annuus","Old World"
"Noctuidae","Helicoverpa armigera","Malvaceae","Hibiscus cannabinus","East Africa"
"Noctuidae","Helicoverpa armigera","Malvaceae","Hibiscus mutabilis","India"
"Noctuidae","Helicoverpa armigera","Malvaceae","Hibiscus mutabilis","India"
"Noctuidae","Helicoverpa armigera","Gramineae","Hordeum vulgare","Old World"
"Noctuidae","Helicoverpa armigera","Solanaceae","Hyoscyamus niger","India"
"Noctuidae","Helicoverpa armigera","Leguminosae (p)","Indigofera","India"
"Noctuidae","Helicoverpa armigera","Convolvulaceae","Ipomoea batatas","Indonesia"
"Noctuidae","Helicoverpa armigera","Acanthaceae","Justicia","East Africa"
"Noctuidae","Helicoverpa armigera","Leguminosae (p)","Lablab purpureus","East Africa"
"Noctuidae","Helicoverpa armigera","Leguminosae (p)","Lablab purpureus","Old World"
"Noctuidae","Helicoverpa armigera","Compositae","Lactuca sativa","Fiji"
"Noctuidae","Helicoverpa armigera","Compositae","Lactuca sativa","Old World"
