"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Psychidae","Degia imparata","Leguminosae (p)","Derris elliptica","West Malaysia"
"Psychidae","Degia lepta","Rubiaceae","Coffea liberica","West Malaysia"
"Psychidae","Degia sp. J","Rubiaceae","Coffea liberica","West Malaysia"
"Psychidae","Degia sp. K","Rubiaceae","Coffea liberica","West Malaysia"
"Psychidae","Degia sp. K","Leguminosae (p)","Derris elliptica","West Malaysia"
"Psychidae","Degia sp. K","Sterculiaceae","Theobroma cacao","West Malaysia"
"Psychidae","Dendropsyche burrowsi","Rutaceae","Citrus","Guyana"
"Psychidae","Diaphanopsyche rogenhoferi","Rubiaceae","Coffea","East Africa"
"Psychidae","Diaphanopsyche rogenhoferi","Rubiaceae","Coffea","Kenya"
"Psychidae","Dissoctena granigerella","Convolvulaceae","Convolvulus","Palaearctic"
"Psychidae","Epichnopterix plumella","Gramineae","","British Isles"
"Psychidae","Epichnopterix pulla","Gramineae","","Europe"
"Psychidae","Eumasia parietariella","Fungi","","Rumania"
"Psychidae","Eumasia parietariella","Detritophagous","","Rumania"
"Psychidae","Eumasia testata","Euphorbiaceae","Hevea brasiliensis","Sri Lanka"
"Psychidae","Eumeta","Sterculiaceae","Theobroma cacao","Afrotropical"
"Psychidae","Eumeta","Sterculiaceae","Theobroma cacao","Sabah"
"Psychidae","Eumeta cervina","Leguminosae (m)","Acacia mearnsii","East Africa"
"Psychidae","Eumeta cervina","Annonaceae","Annona squamosa","East Africa"
"Psychidae","Eumeta cervina","Lecythidaceae","Barringtonia asiatica","East Africa"
"Psychidae","Eumeta cervina","Leguminosae (c)","Bauhinia","East Africa"
"Psychidae","Eumeta cervina","Leguminosae (c)","Cassia javanica","East Africa"
"Psychidae","Eumeta cervina","Rutaceae","Citrus","East Africa"
"Psychidae","Eumeta cervina","Combretaceae","Combretum","East Africa"
"Psychidae","Eumeta cervina","Leguminosae (p)","Crotalaria","East Africa"
"Psychidae","Eumeta cervina","Cupressaceae","Cupressus","East Africa"
"Psychidae","Eumeta cervina","Cupressaceae","Cupressus lusitanica","East Africa"
"Psychidae","Eumeta cervina","Cupressaceae","Cupressus lusitanica","Uganda"
"Psychidae","Eumeta cervina","Cupressaceae","Cupressus sempervirens","East Africa"
"Psychidae","Eumeta cervina","Cupressaceae","Cupressus sempervirens","Uganda"
