"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Nymphalidae","Zaretis itys","Flacourtiaceae","Casearia nitida","El Salvador"
"Nymphalidae","Zaretis itys","Flacourtiaceae","Casearia silvestris","Neotropical"
"Nymphalidae","Zaretis itys","Flacourtiaceae","Casearia sylvestris","Argentina"
"Nymphalidae","Zaretis itys","Flacourtiaceae","Casearia sylvestris","Neotropical"
"Nymphalidae","Zaretis itys","Rhamnaceae","Colubrina glandulosa","Brazil"
"Nymphalidae","Zaretis itys","Flacourtiaceae","Laetia procera","Costa Rica"
"Nymphalidae","Zaretis itys","Piperaceae","Piper trigonum","Costa Rica"
"Nymphalidae","Zaretis itys","Flacourtiaceae","Ryania speciosa","Costa Rica"
"Nymphalidae","Zethera pimplea","Gramineae","Dinochloa scandens","Philippines"
"Nymphalidae","Zeuxidia amethystus","Palmae","","West Malaysia"
"Nymphalidae","Zeuxidia aurelius","Palmae","Areca triandra","West Malaysia"
"Nymphalidae","Zeuxidia doubledayi","Palmae","Daemonorops","West Malaysia"
"Nymphalidae","Zophoessa dura","Gramineae","Sinarundinaria niitakayamensis","Taiwan"
"Nymphalidae","Zophoessa dura","Gramineae","Sinarundinaria niitakayamensis","Taiwan"
"Ochsenheimeriidae","Ochsenheimeria urella","Gramineae","Deschampsia cespitosa","Finland"
"Ochsenheimeriidae","Ochsenheimeria urella","Gramineae","Milium effusum","Finland"
"Ochsenheimeriidae","Ochsenheimeria urella","Gramineae","Phleum pratense","Finland"
"Ochsenheimeriidae","Ochsenheimeria urella","Gramineae","Poa pratensis","Finland"
"Oecophoridae","sp. 10","Annonaceae","Annona","Brazil"
"Oecophoridae","sp. 11","Malpighiaceae","Byrsonima coccolobifolia","Brazil"
"Oecophoridae","sp. 12","Erythroxylaceae","Erythroxylum tortuosum","Brazil"
"Oecophoridae","sp. 4","Annonaceae","Annona","Brazil"
"Oecophoridae","sp. 5","Vochysiaceae","Qualea multiflora","Brazil"
"Oecophoridae","sp. 7","Myrtaceae","Blepharocalyx salicifolius","Brazil"
"Oecophoridae","sp. 8","Vochysiaceae","Qualea grandiflora","Brazil"
"Oecophoridae","Acria","Anacardiaceae","Campnosperma brevipetiolatum","Solomon Islands"
"Oecophoridae","Acria","Dioscoreaceae","Dioscorea alata","West Malaysia"
"Oecophoridae","Acria","Palmae","Elaeis guineensis","New Guinea"
"Oecophoridae","Acria","Palmae","Elaeis guineensis","Thailand"
"Oecophoridae","Acria","Juglandaceae","Juglans regia","India"
