"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Agrotis crinigera","Gramineae","","Hawaii"
"Noctuidae","Agrotis crinigera","Chenopodiaceae","Beta vulgaris","Palaearctic"
"Noctuidae","Agrotis crinigera","Solanaceae","Datura","Hawaii"
"Noctuidae","Agrotis crinigera","Leguminosae (p)","Medicago sativa","Palaearctic"
"Noctuidae","Agrotis crinigera","Leguminosae (p)","Phaseolus vulgaris","Hawaii"
"Noctuidae","Agrotis crinigera","Leguminosae (p)","Pisum sativum","Hawaii"
"Noctuidae","Agrotis crinigera","Portulacaceae","Portulaca","Hawaii"
"Noctuidae","Agrotis crinigera","Gramineae","Saccharum officinarum","Hawaii"
"Noctuidae","Agrotis crinigera","Malvaceae","Sida","Hawaii"
"Noctuidae","Agrotis crinigera","Leguminosae (p)","Vigna unguiculata","Hawaii"
"Noctuidae","Agrotis crinigera","Gramineae","Zea mays","Hawaii"
"Noctuidae","Agrotis crinigera","Gramineae","Zea mays","Palaearctic"
"Noctuidae","Agrotis deprivata","Alliaceae","Allium cepa","British Isles"
"Noctuidae","Agrotis dislocata","Polyphagous","","Hawaii"
"Noctuidae","Agrotis dislocata","Gramineae","","Hawaii"
"Noctuidae","Agrotis dislocata","Chenopodiaceae","Chenopodium","Hawaii"
"Noctuidae","Agrotis dislocata","Gramineae","Saccharum officinarum","Hawaii"
"Noctuidae","Agrotis epicremna","Compositae","Argyroxiphium","Hawaii"
"Noctuidae","Agrotis exclamationis","Polyphagous","","British Isles"
"Noctuidae","Agrotis exclamationis","Polyphagous","","Japan"
"Noctuidae","Agrotis exclamationis","Polyphagous","","Palaearctic"
"Noctuidae","Agrotis exclamationis","Ranunculaceae","Anemone","Palaearctic"
"Noctuidae","Agrotis exclamationis","Compositae","Artemisia campestris","Finland"
"Noctuidae","Agrotis exclamationis","Chenopodiaceae","Beta vulgaris","Palaearctic"
"Noctuidae","Agrotis exclamationis","Cruciferae","Brassica rapa","Palaearctic"
"Noctuidae","Agrotis exclamationis","Cruciferae","Brassica rapa","Palaearctic"
"Noctuidae","Agrotis exclamationis","Rosaceae","Fragaria","Palaearctic"
"Noctuidae","Agrotis exclamationis","Rosaceae","Fragaria X ananassa","Finland"
"Noctuidae","Agrotis exclamationis","Compositae","Lactuca sativa","Finland"
"Noctuidae","Agrotis exclamationis","Compositae","Lactuca sativa","Palaearctic"
