"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Saturniidae","Goodia kuntzei","Sapindaceae","Deinbollia","East Africa"
"Saturniidae","Goodia kuntzei","Leguminosae (c)","Isoberlinia magnistipulata","East Africa"
"Saturniidae","Goodia kuntzei","Leguminosae (c)","Julbernardia","East Africa"
"Saturniidae","Goodia kuntzei","Leguminosae (c)","Julbernardia magnistipulata","East Africa"
"Saturniidae","Goodia kuntzei","Leguminosae (p)","Millettia","East Africa"
"Saturniidae","Goodia lunata","Zingiberaceae","Aframomum","Afrotropical"
"Saturniidae","Goodia lunata","Zingiberaceae","Amomum","Afrotropical"
"Saturniidae","Goodia lunata","Moraceae","Ficus","Afrotropical"
"Saturniidae","Goodia nubilata","Vitaceae","","Afrotropical"
"Saturniidae","Goodia nubilata","Sterculiaceae","","Afrotropical"
"Saturniidae","Goodia nubilata","Zingiberaceae","","Afrotropical"
"Saturniidae","Goodia oxytela","Zingiberaceae","Aframomum","East Africa"
"Saturniidae","Goodia oxytela","Zingiberaceae","Aframomum melegueta","East Africa"
"Saturniidae","Goodia sentosa","Zingiberaceae","Aframomum","Afrotropical"
"Saturniidae","Goodia sentosa","Zingiberaceae","Amomum","Afrotropical"
"Saturniidae","Graellsia isabellae","Pinaceae","Pinus","Palaearctic"
"Saturniidae","Graellsia isabellae","Pinaceae","Pinus","Spain"
"Saturniidae","Graellsia isabellae","Pinaceae","Pinus nigra","Palaearctic"
"Saturniidae","Graellsia isabellae","Pinaceae","Pinus sylvestris","Palaearctic"
"Saturniidae","Gynanisa ata","Leguminosae (m)","Acacia","Afrotropical"
"Saturniidae","Gynanisa ata","Leguminosae (c)","Brachystegia venosa","Afrotropical"
"Saturniidae","Gynanisa ata","Leguminosae (c)","Julbernardia","Afrotropical"
"Saturniidae","Gynanisa maia","Leguminosae (m)","Acacia mearnsii","East Africa"
"Saturniidae","Gynanisa maia","Leguminosae (m)","Acacia mearnsii","Kenya"
"Saturniidae","Gynanisa maia","Leguminosae (m)","Acacia mearnsii","Southern Africa"
"Saturniidae","Gynanisa maia","Leguminosae (m)","Elephantorrhiza","East Africa"
"Saturniidae","Gynanisa maia","Rosaceae","Prunus","East Africa"
"Saturniidae","Gynanisa maja","Polyphagous","","South Africa"
"Saturniidae","Gynanisa maja","Leguminosae (m)","Acacia baileyana","Sierra Leone (prov)"
"Saturniidae","Gynanisa maja","Leguminosae (m)","Acacia karroo","Afrotropical"
