"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Archanara algae","Typhaceae","Typha","Finland"
"Noctuidae","Archanara algae","Typhaceae","Typha","Palaearctic"
"Noctuidae","Archanara algae","Typhaceae","Typha angustifolia","Finland"
"Noctuidae","Archanara algae","Typhaceae","Typha latifolia","Finland"
"Noctuidae","Archanara dissoluta","Gramineae","Phragmites australis","British Isles"
"Noctuidae","Archanara dissoluta","Gramineae","Phragmites australis","Finland"
"Noctuidae","Archanara dissoluta","Gramineae","Phragmites australis","France"
"Noctuidae","Archanara dissoluta","Gramineae","Phragmites australis","Germany"
"Noctuidae","Archanara geminipuncta","Gramineae","Phragmites australis","British Isles"
"Noctuidae","Archanara geminipuncta","Gramineae","Phragmites australis","British Isles"
"Noctuidae","Archanara geminipuncta","Gramineae","Phragmites australis","Europe"
"Noctuidae","Archanara laeta","Typhaceae","Sparganium","Nearctic"
"Noctuidae","Archanara laeta","Typhaceae","Sparganium","USA"
"Noctuidae","Archanara laeta","Typhaceae","Sparganium eurycarpum","Nearctic"
"Noctuidae","Archanara neurica","Gramineae","Phalaris","Palaearctic"
"Noctuidae","Archanara neurica","Gramineae","Phragmites","Palaearctic"
"Noctuidae","Archanara neurica","Gramineae","Phragmites australis","British Isles"
"Noctuidae","Archanara oblonga","Cyperaceae","Scirpus","Nearctic"
"Noctuidae","Archanara oblonga","Typhaceae","Typha","Nearctic"
"Noctuidae","Archanara oblonga","Typhaceae","Typha","USA"
"Noctuidae","Archanara oblonga","Typhaceae","Typha angustifolia","Nearctic"
"Noctuidae","Archanara oblonga","Typhaceae","Typha latifolia","Nearctic"
"Noctuidae","Archanara oblonga","Typhaceae","Typha latifolia","USA"
"Noctuidae","Archanara sparganii","Iridaceae","Iris","Europe"
"Noctuidae","Archanara sparganii","Iridaceae","Iris pseudacorus","British Isles"
"Noctuidae","Archanara sparganii","Typhaceae","Sparganium","Europe"
"Noctuidae","Archanara sparganii","Typhaceae","Sparganium erectum","British Isles"
"Noctuidae","Archanara sparganii","Typhaceae","Typha","British Isles"
"Noctuidae","Archanara sparganii","Typhaceae","Typha","Europe"
"Noctuidae","Archanara sparganii","Typhaceae","Typha","Finland"
