"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Nymphalidae","Polyura athamas","Leguminosae (c)","Caesalpinia major","Hong Kong"
"Nymphalidae","Polyura athamas","Leguminosae (c)","Caesalpinia mimosoides","Indo-Australian"
"Nymphalidae","Polyura athamas","Leguminosae (c)","Caesalpinia regia","India"
"Nymphalidae","Polyura athamas","Leguminosae (c)","Caesalpinia regia","Indo-Australian"
"Nymphalidae","Polyura athamas","Leguminosae (c)","Caesalpinia sappan","Hong Kong"
"Nymphalidae","Polyura athamas","Leguminosae (c)","Caesalpinia sappan","Indo-Australian"
"Nymphalidae","Polyura athamas","Leguminosae (c)","Delonix regia","Hong Kong"
"Nymphalidae","Polyura athamas","Leguminosae (c)","Delonix regia","South-East Asia"
"Nymphalidae","Polyura athamas","Tiliaceae","Grewia","Indo-Australian"
"Nymphalidae","Polyura athamas","Tiliaceae","Grewia","South-East Asia"
"Nymphalidae","Polyura athamas","Tiliaceae","Grewia","West Malaysia"
"Nymphalidae","Polyura athamas","Leguminosae (m)","Leucaena leucocephala","Hong Kong"
"Nymphalidae","Polyura athamas","Leguminosae (m)","Leucaena leucocephala","Indo-Australian"
"Nymphalidae","Polyura athamas","Leguminosae (m)","Leucaena leucocephala","South-East Asia"
"Nymphalidae","Polyura athamas","Leguminosae (c)","Peltophorum pterocarpum","Hong Kong"
"Nymphalidae","Polyura athamas","Leguminosae (m)","Pithecellobium clypearia","Hong Kong"
"Nymphalidae","Polyura athamas","Leguminosae (m)","Pithecellobium clypearia","Indo-Australian"
"Nymphalidae","Polyura athamas","Leguminosae (m)","Pithecellobium clypearia","South-East Asia"
"Nymphalidae","Polyura athamas","Leguminosae (m)","Pithecellobium dulce","Thailand"
"Nymphalidae","Polyura athamas","Leguminosae (m)","Pithecellobium dulce","Thailand"
"Nymphalidae","Polyura delphis","Leguminosae (m)","Acacia","Borneo"
"Nymphalidae","Polyura delphis","Leguminosae (p)","Millettia reticulata","Borneo"
"Nymphalidae","Polyura delphis","Leguminosae (m)","Pithecellobium jiringa","Borneo"
"Nymphalidae","Polyura epigenes","Leguminosae (m)","Paraserianthes falcataria","Solomon Islands"
"Nymphalidae","Polyura eudamippus","Ulmaceae","Celtis boninensis","Oriental"
"Nymphalidae","Polyura eudamippus","Ulmaceae","Celtis boninensis","Taiwan"
"Nymphalidae","Polyura eudamippus","Leguminosae (p)","Millettia reticulata","Taiwan"
"Nymphalidae","Polyura eudamippus","Leguminosae (p)","Millettia reticulata","Taiwan"
"Nymphalidae","Polyura eudamippus","Leguminosae (m)","Pithecellobium lucidum","Taiwan"
"Nymphalidae","Polyura eudamippus","Leguminosae (m)","Pithecellobium lucidum","Taiwan"
