"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Saturniidae","Lonomia","Myrtaceae","Eucalyptus","Brazil"
"Saturniidae","Lonomia achelous","Leguminosae (p)","Erythrina crista-galli","Brazil"
"Saturniidae","Lonomia achelous","Anacardiaceae","Malosma laurina","Neotropical"
"Saturniidae","Lonomia achelous","Rosaceae","Pyrus communis","Brazil"
"Saturniidae","Lonomia achelous","Anacardiaceae","Schinus terebinthifolius","Ecuador (prov)"
"Saturniidae","Lonomia cluacina","Rubiaceae","Coffea","Brazil"
"Saturniidae","Lonomia cynira","Lecythidaceae","","Brazil"
"Saturniidae","Lonomia cynira","Anacardiaceae","Astronium gracile","Brazil"
"Saturniidae","Lonomia cynira","Corylaceae","Carpinus betulus","Neotropical"
"Saturniidae","Lonomia cynira","Fagaceae","Fagus","Neotropical"
"Saturniidae","Lonomia cynira","Anacardiaceae","Lithraea brasiliensis","Brazil"
"Saturniidae","Lonomia cynira","Fagaceae","Quercus","Neotropical"
"Saturniidae","Lonomia cynira","Leguminosae (p)","Robinia pseudoacacia","Neotropical"
"Saturniidae","Lonomia cynira","Urticaceae","Urera alceifolia","Brazil"
"Saturniidae","Lonomia cynira","Urticaceae","Urtica urens","Brazil"
"Saturniidae","Lonomia electra","Oleaceae","Ligustrum ovalifolium","Costa Rica (prov)"
"Saturniidae","Lonomia falcata","Ebenaceae","Diospyros kaki","Brazil"
"Saturniidae","Lonomia falcata","Euphorbiaceae","Joannesia princeps","Brazil"
"Saturniidae","Ludia arguta","Compositae","Vernonia","East Africa"
"Saturniidae","Ludia arguta","Compositae","Vernonia","East Africa"
"Saturniidae","Ludia delegorguei","Leguminosae (m)","Acacia","Afrotropical"
"Saturniidae","Ludia delegorguei","Compositae","Brachylaena discolor","Afrotropical"
"Saturniidae","Ludia delegorguei","Compositae","Brachylaena rotundata","Afrotropical"
"Saturniidae","Ludia delegorguei","Compositae","Microglossa","East Africa"
"Saturniidae","Ludia delegorguei","Compositae","Microglossa mespilifolia","Afrotropical"
"Saturniidae","Ludia delegorguei","Compositae","Microglossa mespiloides","Southern Africa"
"Saturniidae","Ludia delegorguei","Leguminosae (p)","Robinia pseudoacacia","Afrotropical"
"Saturniidae","Ludia delegorguei","Labiatae","Salvia","East Africa"
"Saturniidae","Ludia delegorguei","Labiatae","Salvia runcinata","Afrotropical"
"Saturniidae","Ludia delegorguei","Compositae","Senecio","East Africa"
