"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Geometridae","Eupithecia miserulata","Salicaceae","Salix bebbiana","USA"
"Geometridae","Eupithecia miserulata","Compositae","Senecio jacobaea","Nearctic"
"Geometridae","Eupithecia miserulata","Compositae","Solidago","Nearctic"
"Geometridae","Eupithecia miserulata","Compositae","Taraxacum officinale","Nearctic"
"Geometridae","Eupithecia miserulata","Taxaceae","Taxus baccata","Nearctic"
"Geometridae","Eupithecia miserulata","Ranunculaceae","Thalictrum pubescens","Nearctic"
"Geometridae","Eupithecia miserulata","Labiatae","Thymus","Nearctic"
"Geometridae","Eupithecia miserulata","Ericaceae","Vaccinium","Nearctic"
"Geometridae","Eupithecia miserulata","Ericaceae","Vaccinium macrocarpon","Nearctic"
"Geometridae","Eupithecia miserulata","Umbelliferae","Zizia aurea","Nearctic"
"Geometridae","Eupithecia miserulata or nr.","Compositae","Parthenium hysterophorus","Mexico"
"Geometridae","Eupithecia miserulata or nr.","Compositae","Parthenium hysterophorus","USA"
"Geometridae","Eupithecia miserulata?","Compositae","Parthenium hysterophorus","Mexico"
"Geometridae","Eupithecia miserulata?","Fagaceae","Quercus coccinea/rubra","USA"
"Geometridae","Eupithecia misturata","Betulaceae","Alnus","Nearctic"
"Geometridae","Eupithecia misturata","Betulaceae","Alnus incana","Canada"
"Geometridae","Eupithecia misturata","Compositae","Baccharis","Nearctic"
"Geometridae","Eupithecia misturata","Compositae","Baccharis pilularis","Nearctic"
"Geometridae","Eupithecia misturata","Compositae","Baccharis pilularis","USA"
"Geometridae","Eupithecia misturata","Betulaceae","Betula nana","Nearctic"
"Geometridae","Eupithecia misturata","Rhamnaceae","Ceanothus","Nearctic"
"Geometridae","Eupithecia misturata","Rhamnaceae","Ceanothus","Nearctic"
"Geometridae","Eupithecia misturata","Rhamnaceae","Ceanothus","Nearctic"
"Geometridae","Eupithecia misturata","Rhamnaceae","Ceanothus","USA"
"Geometridae","Eupithecia misturata","Ranunculaceae","Clematis","Nearctic"
"Geometridae","Eupithecia misturata","Rhamnaceae","Frangula purshiana","Canada"
"Geometridae","Eupithecia misturata","Rhamnaceae","Frangula purshiana","Nearctic"
"Geometridae","Eupithecia misturata","Rosaceae","Holodiscus","Nearctic"
"Geometridae","Eupithecia misturata","Pinaceae","Larix","Nearctic"
"Geometridae","Eupithecia misturata","Pinaceae","Larix","Nearctic"
