"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Gelechiidae","Anacampsis quercella","Fagaceae","Quercus","Palaearctic"
"Gelechiidae","Anacampsis rhoifructella","Salicaceae","Populus","Nearctic"
"Gelechiidae","Anacampsis rhoifructella","Anacardiaceae","Rhus","Nearctic"
"Gelechiidae","Anacampsis rhoifructella","Anacardiaceae","Rhus typhina","Canada"
"Gelechiidae","Anacampsis rhoifructella","Anacardiaceae","Rhus typhina","Nearctic"
"Gelechiidae","Anacampsis rhoifructella","Caprifoliaceae","Viburnum","Canada"
"Gelechiidae","Anacampsis rhoifructella","Caprifoliaceae","Viburnum dentatum","USA"
"Gelechiidae","Anacampsis rivalis","Combretaceae","Terminalia bellirica","India"
"Gelechiidae","Anacampsis rivalis","Combretaceae","Terminalia bellirica","Oriental"
"Gelechiidae","Anacampsis sacramenta","Salicaceae","Salix hindsiana","USA"
"Gelechiidae","Anacampsis sacramenta","Salicaceae","Salix sessilifolia","Nearctic"
"Gelechiidae","Anacampsis scintillella","Cistaceae","Helianthemum","Palaearctic"
"Gelechiidae","Anacampsis solemnella","Polyphagous","","Japan"
"Gelechiidae","Anacampsis temerella","Salicaceae","Salix","British Isles"
"Gelechiidae","Anacampsis temerella","Salicaceae","Salix repens","British Isles"
"Gelechiidae","Anacampsis temerella","Salicaceae","Salix repens","Palaearctic"
"Gelechiidae","Anacampsis trifoliella","Leguminosae (p)","Trifolium repens","Palaearctic"
"Gelechiidae","Anacampsis tristrigella","Corylaceae","Corylus","Nearctic"
"Gelechiidae","Anacampsis tristrigella","Corylaceae","Corylus","USA"
"Gelechiidae","Anacampsis tristrigella","Corylaceae","Corylus americana","Nearctic"
"Gelechiidae","Anacampsis tristrigella","Corylaceae","Ostrya virginiana","Canada"
"Gelechiidae","Anarsia","Myrsinaceae","Aegiceras corniculatum","Singapore"
"Gelechiidae","Anarsia","Leguminosae (m)","Albizia saman","West Malaysia"
"Gelechiidae","Anarsia","Leguminosae (m)","Dichrostachys cinerea","Kenya"
"Gelechiidae","Anarsia","Sapindaceae","Dimocarpus longan","Thailand"
"Gelechiidae","Anarsia","Lythraceae","Duabanga moluccana","Sabah"
"Gelechiidae","Anarsia","Sapindaceae","Litchi chinensis","Thailand"
"Gelechiidae","Anarsia","Proteaceae","Macadamia","Malawi"
"Gelechiidae","Anarsia","Anacardiaceae","Mangifera indica","Thailand"
"Gelechiidae","Anarsia","Sapotaceae","Manilkara zapota","India"
