"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Saturniidae","Hemileuca maia","Salicaceae","Salix","USA"
"Saturniidae","Hemileuca maia","Salicaceae","Salix babylonica","Nearctic"
"Saturniidae","Hemileuca maia","Salicaceae","Salix caprea","Nearctic"
"Saturniidae","Hemileuca maia","Salicaceae","Salix cinerea","Nearctic"
"Saturniidae","Hemileuca maia","Salicaceae","Salix exigua","Nearctic"
"Saturniidae","Hemileuca maia","Salicaceae","Salix exigua","USA"
"Saturniidae","Hemileuca maia","Salicaceae","Salix hindsiana","Nearctic"
"Saturniidae","Hemileuca maia","Salicaceae","Salix humilis","Nearctic"
"Saturniidae","Hemileuca maia","Salicaceae","Salix humilis","USA"
"Saturniidae","Hemileuca maia","Salicaceae","Salix integra","Nearctic"
"Saturniidae","Hemileuca maia","Salicaceae","Salix longifolia","USA"
"Saturniidae","Hemileuca maia","Rosaceae","Spiraea salicifolia","Nearctic"
"Saturniidae","Hemileuca maia","Rosaceae","Spiraea salicifolia","Nearctic"
"Saturniidae","Hemileuca maia","Ericaceae","Vaccinium macrocarpon","Nearctic"
"Saturniidae","Hemileuca maia","Ericaceae","Vaccinium macrocarpon","USA"
"Saturniidae","Hemileuca mania","Gramineae","Zea mays","Neotropical"
"Saturniidae","Hemileuca neumoegeni","Polygonaceae","Eriogonum fasciculatum","USA"
"Saturniidae","Hemileuca neumoegeni","Polygonaceae","Eriogonum fasciculatum","USA"
"Saturniidae","Hemileuca neumoegeni","Rosaceae","Fallugia paradoxa","USA"
"Saturniidae","Hemileuca neumoegeni","Rosaceae","Prunus domestica","Nearctic"
"Saturniidae","Hemileuca neumoegeni","Rosaceae","Prunus domestica","USA"
"Saturniidae","Hemileuca neumoegeni","Rosaceae","Prunus fasciculata","USA"
"Saturniidae","Hemileuca neumoegeni","Rosaceae","Prunus virginiana","Nearctic"
"Saturniidae","Hemileuca neumoegeni","Rosaceae","Prunus virginiana","Nearctic"
"Saturniidae","Hemileuca neumoegeni","Anacardiaceae","Rhus trilobata","USA"
"Saturniidae","Hemileuca neumoegeni","Anacardiaceae","Rhus trilobata","USA"
"Saturniidae","Hemileuca neumoegeni","Anacardiaceae","Schinus terebinthifolius","Nearctic"
"Saturniidae","Hemileuca nevadensis","Compositae","Ambrosia artemisiifolia","Nearctic"
"Saturniidae","Hemileuca nevadensis","Compositae","Ambrosia artemisiifolia","Nearctic"
"Saturniidae","Hemileuca nevadensis","Corylaceae","Corylus","Nearctic"
