"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Hesperiidae","Poanes viator","Gramineae","Phragmites australis","Nearctic"
"Hesperiidae","Poanes viator","Gramineae","Zizania","Nearctic"
"Hesperiidae","Poanes viator","Gramineae","Zizania","Nearctic"
"Hesperiidae","Poanes viator","Gramineae","Zizania aquatica","Nearctic"
"Hesperiidae","Poanes viator","Gramineae","Zizaniopsis miliacea","Nearctic"
"Hesperiidae","Poanes yehl","Gramineae","Arundinaria","Nearctic"
"Hesperiidae","Poanes zabulon","Gramineae","Agrostis gigantea","USA"
"Hesperiidae","Poanes zabulon","Gramineae","Dactylis glomerata","USA"
"Hesperiidae","Poanes zabulon","Gramineae","Elymus canadensis","USA"
"Hesperiidae","Poanes zabulon","Gramineae","Elymus smithii","USA"
"Hesperiidae","Poanes zabulon","Gramineae","Elymus trachycaulus","USA"
"Hesperiidae","Poanes zabulon","Gramineae","Elytrigia repens","USA"
"Hesperiidae","Poanes zabulon","Gramineae","Eragrostis","USA"
"Hesperiidae","Poanes zabulon","Gramineae","Poa pratensis","USA"
"Hesperiidae","Poanes zabulon","Gramineae","Puccinellia nuttalliana","USA"
"Hesperiidae","Poanes zabulon","Gramineae","Tridens","USA"
"Hesperiidae","Polites mystic","Gramineae","","Nearctic"
"Hesperiidae","Polites mystic","Cyperaceae","Carex","Nearctic"
"Hesperiidae","Polites mystic","Cyperaceae","Carex","Nearctic"
"Hesperiidae","Polites mystic","Gramineae","Echinochloa crus-galli","Nearctic"
"Hesperiidae","Polites mystic","Gramineae","Elytrigia repens","Nearctic"
"Hesperiidae","Polites mystic","Gramineae","Paspalum","Nearctic"
"Hesperiidae","Polites mystic","Gramineae","Phleum pratense","Nearctic"
"Hesperiidae","Polites mystic","Gramineae","Poa","Nearctic"
"Hesperiidae","Polites origenes","Gramineae","","Nearctic"
"Hesperiidae","Polites origenes","Gramineae","Schizachyrium scoparium","Nearctic"
"Hesperiidae","Polites origenes","Gramineae","Tridens flavus","Nearctic"
"Hesperiidae","Polites peckius","Gramineae","","Nearctic"
"Hesperiidae","Polites peckius","Gramineae","Leersia oryzoides","Nearctic"
"Hesperiidae","Polites peckius","Gramineae","Poa pratensis","Nearctic"
