"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Sphingidae","Manduca sexta","Solanaceae","Solanum sisymbriifolium","New World"
"Sphingidae","Manduca sexta","Solanaceae","Solanum torvum","Cuba"
"Sphingidae","Manduca sexta","Solanaceae","Solanum torvum","Puerto Rico"
"Sphingidae","Manduca sexta","Solanaceae","Solanum tuberosum","Brazil"
"Sphingidae","Manduca sexta","Solanaceae","Solanum tuberosum","Cuba"
"Sphingidae","Manduca sexta","Solanaceae","Solanum tuberosum","Mexico"
"Sphingidae","Manduca sexta","Solanaceae","Solanum tuberosum","Nearctic"
"Sphingidae","Manduca sexta","Solanaceae","Solanum tuberosum","Nearctic"
"Sphingidae","Manduca sexta","Solanaceae","Solanum tuberosum","New World"
"Sphingidae","Manduca sexta","Solanaceae","Solanum tuberosum","USA"
"Sphingidae","Manduca sexta","Solanaceae","Solanum wallacei","Nearctic"
"Sphingidae","Manduca sexta","Leguminosae (p)","Vigna unguiculata","New World"
"Sphingidae","Manduca spp.","Solanaceae","","New World"
"Sphingidae","Marumba dyras","Sterculiaceae","","Indo-Australian"
"Sphingidae","Marumba dyras","Euphorbiaceae","","Indo-Australian"
"Sphingidae","Marumba dyras","Bombacaceae","","Indo-Australian"
"Sphingidae","Marumba dyras","Leguminosae","","Indo-Australian"
"Sphingidae","Marumba dyras","Malvaceae","","Indo-Australian"
"Sphingidae","Marumba dyras","Sapindaceae","","Indo-Australian"
"Sphingidae","Marumba dyras","Bombacaceae","Bombax","Andaman Islands"
"Sphingidae","Marumba dyras","Bombacaceae","Bombax ceiba","India"
"Sphingidae","Marumba dyras","Euphorbiaceae","Bridelia","India"
"Sphingidae","Marumba dyras","Leguminosae (p)","Cajanus cajan","Thailand"
"Sphingidae","Marumba dyras","Bombacaceae","Ceiba pentandra","Indo-Australian"
"Sphingidae","Marumba dyras","Bombacaceae","Ceiba pentandra","Indonesia"
"Sphingidae","Marumba dyras","Bombacaceae","Ceiba pentandra","Thailand"
"Sphingidae","Marumba dyras","Tiliaceae","Grewia paniculata","India"
"Sphingidae","Marumba dyras","Sterculiaceae","Helicteres isora","India"
"Sphingidae","Marumba dyras","Malvaceae","Hibiscus","Indo-Australian"
"Sphingidae","Marumba dyras","Malvaceae","Hibiscus","Indonesia"
