"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Hipoepa fractalis","Gramineae","","India"
"Noctuidae","Hipoepa fractalis","Leguminosae (p)","Dalbergia sissoo","India"
"Noctuidae","Hipoepa fractalis","Rubiaceae","Rubia cordifolia","India"
"Noctuidae","Holocryptis neavei","Proteaceae","Macadamia","Malawi"
"Noctuidae","Homodes","Leguminosae (p)","Erythrina subumbrans","Malaysia"
"Noctuidae","Homodes","Euphorbiaceae","Hevea brasiliensis","West Malaysia"
"Noctuidae","Homodes bracteigutta","Loranthaceae","Amyema","Australia"
"Noctuidae","Homodes bracteigutta","Lauraceae","Cinnamomum zeylanicum","West Malaysia"
"Noctuidae","Homodes bracteigutta","Rubiaceae","Coffea liberica","West Malaysia"
"Noctuidae","Homodes bracteigutta","Sapindaceae","Cupaniopsis","Australia"
"Noctuidae","Homodes bracteigutta","Sapindaceae","Dimocarpus longan","Thailand"
"Noctuidae","Homodes bracteigutta","Euphorbiaceae","Hevea","Malaysia"
"Noctuidae","Homodes bracteigutta","Euphorbiaceae","Hevea","Malaysia"
"Noctuidae","Homodes bracteigutta","Euphorbiaceae","Hevea brasiliensis","Indo-Australian"
"Noctuidae","Homodes bracteigutta","Euphorbiaceae","Hevea brasiliensis","West Malaysia"
"Noctuidae","Homodes bracteigutta","Euphorbiaceae","Hevea brasiliensis","West Malaysia"
"Noctuidae","Homodes bracteigutta","Euphorbiaceae","Hevea brasiliensis","West Malaysia"
"Noctuidae","Homodes bracteigutta","Anacardiaceae","Mangifera","Australia"
"Noctuidae","Homodes bracteigutta","Anacardiaceae","Mangifera indica","Australia"
"Noctuidae","Homodes bracteigutta","Anacardiaceae","Mangifera indica","Thailand"
"Noctuidae","Homodes bracteigutta","Anacardiaceae","Mangifera indica","Thailand"
"Noctuidae","Homodes bracteigutta","Myrtaceae","Melaleuca quinquenervia","Australia"
"Noctuidae","Homodes bracteigutta","Sapindaceae","Nephelium lappaceum","Thailand"
"Noctuidae","Homodes bracteigutta","Leguminosae (m)","Pithecellobium dulce","Thailand"
"Noctuidae","Homodes crocea","Euphorbiaceae","Excoecaria","Andaman & Nicobar Is"
"Noctuidae","Homodes fulva","Polyphagous","","Indo-Australian"
"Noctuidae","Homodes fulva","Anacardiaceae","Anacardium occidentale","West Malaysia"
"Noctuidae","Homodes fulva","Bombacaceae","Durio zibethinus","West Malaysia"
"Noctuidae","Homodes fulva","Myrsinaceae","Embelia robusta","India"
"Noctuidae","Homodes iomolybda","Rubiaceae","Coffea liberica","West Malaysia"
