"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Cruria donowani","Vitaceae","Cissus antarctica","Australia"
"Noctuidae","Cruria donowani","Dilleniaceae","Hibbertia","Australia"
"Noctuidae","Cryphia algae","Lichenes","","Germany"
"Noctuidae","Cryphia domestica","Lichenes","","British Isles"
"Noctuidae","Cryphia domestica","Lichenes","","Germany"
"Noctuidae","Cryphia domestica","Lichenes","Lecidea","British Isles"
"Noctuidae","Cryphia ereptricula","Lichenes","Lecanora","Finland"
"Noctuidae","Cryphia ereptricula","Lichenes","Parmelia","Finland"
"Noctuidae","Cryphia ereptripula","Lichenes","","Palaearctic"
"Noctuidae","Cryphia fraudatricula","Lichenes","","Palaearctic"
"Noctuidae","Cryphia jucundella","Lichenes","","Puerto Rico"
"Noctuidae","Cryphia muralis","Lichenes","","British Isles"
"Noctuidae","Cryphia muralis","Lichenes","","British Isles"
"Noctuidae","Cryphia muralis","Lichenes","Diploica canescens","British Isles"
"Noctuidae","Cryphia muralis","Lichenes","Lecanora muralis","Spain"
"Noctuidae","Cryphia muralis","Lichenes","Neofuscelia pulla","Spain"
"Noctuidae","Cryphia muralis","Lichenes","Xanthoparmelia conspersa","Spain"
"Noctuidae","Cryphia nilgiria","Lichenes","","India"
"Noctuidae","Cryphia ochsi","Rosaceae","Malus pumila","Israel"
"Noctuidae","Cryphia pineti","Lichenes","","Spain"
"Noctuidae","Cryphia raptricula","Lichenes","","Austria"
"Noctuidae","Cryphia raptricula","Lichenes","","Finland"
"Noctuidae","Cryphia raptricula","Lichenes","Arctoparmelia centrifuga","Finland"
"Noctuidae","Cryphia raptricula","Lichenes","Parmelia saxatilis","Finland"
"Noctuidae","Cryphia raptricula?","Compositae","Centaurea","Europe"
"Noctuidae","Cryphia receptricula","Lichenes","Parmelia","Palaearctic"
"Noctuidae","Crypsedra gemmea","Gramineae","Aira","Finland"
"Noctuidae","Crypsedra gemmea","Gramineae","Alopecurus","Finland"
"Noctuidae","Crypsedra gemmea","Gramineae","Holcus","Finland"
"Noctuidae","Crypsedra gemmea","Gramineae","Phleum","Finland"
