"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Tortricidae","Catastega aceriella","Aceraceae","Acer rubrum","Nearctic"
"Tortricidae","Catastega aceriella","Aceraceae","Acer rubrum","USA"
"Tortricidae","Catastega aceriella","Aceraceae","Acer saccharum","Canada"
"Tortricidae","Catastega aceriella","Aceraceae","Acer saccharum","Canada"
"Tortricidae","Catastega aceriella","Aceraceae","Acer saccharum","Nearctic"
"Tortricidae","Catastega aceriella","Aceraceae","Acer saccharum","Nearctic"
"Tortricidae","Catastega aceriella","Aceraceae","Acer saccharum","USA"
"Tortricidae","Catastega aceriella","Rosaceae","Crataegus","Canada"
"Tortricidae","Catastega aceriella","Rosaceae","Crataegus","Nearctic"
"Tortricidae","Catastega aceriella","Rosaceae","Crataegus","USA"
"Tortricidae","Catastega aceriella","Fagaceae","Fagus","USA"
"Tortricidae","Catastega aceriella","Fagaceae","Fagus grandifolia","Canada"
"Tortricidae","Catastega aceriella","Fagaceae","Fagus grandifolia","Nearctic"
"Tortricidae","Catastega aceriella","Fagaceae","Quercus prinus","USA"
"Tortricidae","Catastega aceriella","Fagaceae","Quercus rubra","USA"
"Tortricidae","Catastega aceriella","Fagaceae","Quercus velutina","USA"
"Tortricidae","Celypha aurofasciana","Musci","","British Isles"
"Tortricidae","Celypha aurofasciana","Musci","","Japan"
"Tortricidae","Celypha cespitana","Plumbaginaceae","Armeria","British Isles"
"Tortricidae","Celypha cespitana","Theaceae","Camellia sinensis","Holarctic"
"Tortricidae","Celypha cespitana","Rosaceae","Fragaria","Holarctic"
"Tortricidae","Celypha cespitana","Cupressaceae","Juniperus","Holarctic"
"Tortricidae","Celypha cespitana","Plumbaginaceae","Limonium","British Isles"
"Tortricidae","Celypha cespitana","Labiatae","Thymus","British Isles"
"Tortricidae","Celypha cespitana","Leguminosae (p)","Trifolium","British Isles"
"Tortricidae","Celypha cespitana","Leguminosae (p)","Trifolium","Holarctic"
"Tortricidae","Celypha doubledayana","Cyperaceae","Cyperus longus","British Isles"
"Tortricidae","Celypha flavipalpana","Labiatae","Thymus quinquecostatus","Korea"
"Tortricidae","Celypha lacunana","Polyphagous","","British Isles"
"Tortricidae","Celypha lacunana","Fagaceae","Fagus","Europe"
